Size,Repeat,Independent Chains,Time (ns)
16384,64,2,0.5677413940429688
16384,64,2,0.5934343338012695
16384,64,2,0.3937339782714844
16384,64,2,0.5712528228759766
16384,64,2,0.5805692672729492
16384,64,2,0.3794364929199219
16384,64,2,0.3880767822265625
16384,64,2,0.57562255859375
16384,64,2,0.5631818771362305
16384,64,2,0.5776681900024414
16384,64,2,0.5608673095703125
16384,64,2,0.37900352478027344
16384,64,2,0.45591068267822266
16384,64,2,0.5567531585693359
16384,64,2,0.3871650695800781
16384,64,2,0.5704355239868164
16384,64,2,0.5000896453857422
16384,64,2,0.36353492736816406
16384,64,2,0.37567996978759766
16384,64,2,0.36425018310546875
16384,64,2,0.5825204849243164
16384,64,2,0.5843334197998047
16384,64,2,0.3948841094970703
16384,64,2,0.5572233200073242
16384,64,2,0.46657848358154297
16384,64,2,0.6129789352416992
16384,64,2,0.5666751861572266
16384,64,2,0.570164680480957
16384,64,2,0.5828046798706055
16384,64,2,0.5710668563842773
16384,64,2,0.3894472122192383
16384,64,2,0.49108409881591797
16384,64,2,0.3440847396850586
16384,64,2,0.5510082244873047
16384,64,2,0.5605831146240234
16384,64,2,0.36795806884765625
16384,64,2,0.5697526931762695
16384,64,2,0.571014404296875
16384,64,2,0.5685396194458008
16384,64,2,0.36943912506103516
16384,64,2,0.3903379440307617
16384,64,2,0.5661458969116211
16384,64,3,0.8296146392822266
16384,64,3,0.7457675933837891
16384,64,3,0.7648944854736328
16384,64,3,0.8741121292114258
16384,64,3,1.1073713302612305
16384,64,3,0.5632266998291016
16384,64,3,0.8590574264526367
16384,64,3,0.7845878601074219
16384,64,3,0.8012847900390625
16384,64,3,0.5857391357421875
16384,64,3,0.8776187896728516
16384,64,3,0.5915508270263672
16384,64,3,0.7544565200805664
16384,64,3,0.7829952239990234
16384,64,3,0.5510826110839844
16384,64,3,0.8255443572998047
16384,64,3,0.8841361999511719
16384,64,3,0.7778902053833008
16384,64,3,0.7745494842529297
16384,64,3,0.8532800674438477
16384,64,3,0.539093017578125
16384,64,3,0.7665538787841797
16384,64,3,0.868464469909668
16384,64,3,0.5771465301513672
16384,64,3,0.8773202896118164
16384,64,3,0.8354225158691406
16384,64,3,0.7158880233764648
16384,64,3,0.874608039855957
16384,64,3,0.7997541427612305
16384,64,3,0.8754463195800781
16384,64,3,0.8797397613525391
16384,64,3,0.5596895217895508
16384,64,3,0.8918428421020508
16384,64,3,0.6227006912231445
16384,64,3,0.5686922073364258
16384,64,3,0.8953313827514648
16384,64,3,0.8912420272827148
16384,64,3,0.7616548538208008
16384,64,3,0.6480464935302734
16384,64,3,0.8526983261108398
16384,64,3,0.8729820251464844
16384,64,3,0.7477512359619141
16384,64,3,0.6331548690795898
16384,64,3,0.8933124542236328
16384,64,3,0.8557214736938477
16384,64,3,0.8092470169067383
16384,64,3,0.7225780487060547
16384,64,3,0.8001365661621094
16384,64,3,0.6281871795654297
16384,64,3,0.5675783157348633
16384,64,4,1.054579734802246
16384,64,4,0.9791774749755859
16384,64,4,0.6955833435058594
16384,64,4,1.0970916748046875
16384,64,4,1.1121721267700195
16384,64,4,1.1300888061523438
16384,64,4,1.1308107376098633
16384,64,4,1.1319713592529297
16384,64,4,0.94781494140625
16384,64,4,1.1099586486816406
16384,64,4,1.1194381713867188
16384,64,4,0.8091859817504883
16384,64,4,0.8249702453613281
16384,64,4,0.8797225952148438
16384,64,4,1.121607780456543
16384,64,4,1.1047840118408203
16384,64,4,1.1344375610351562
16384,64,4,1.1175003051757812
16384,64,4,1.1290960311889648
16384,64,4,1.1139745712280273
16384,64,4,1.1051883697509766
16384,64,4,0.715789794921875
16384,64,4,0.9851179122924805
16384,64,4,0.9740266799926758
16384,64,4,0.7716588973999023
16384,64,4,1.123957633972168
16384,64,4,1.128413200378418
16384,64,4,0.921534538269043
16384,64,4,0.7761859893798828
16384,64,4,0.9236173629760742
16384,64,4,1.1150217056274414
16384,64,4,0.8488788604736328
16384,64,4,1.1637840270996094
16384,64,4,1.1077203750610352
16384,64,4,1.1244993209838867
16384,64,4,1.123727798461914
16384,64,4,1.0354995727539062
16384,64,4,0.977604866027832
16384,64,4,1.1221885681152344
16384,64,4,0.9845905303955078
16384,64,4,1.066009521484375
16384,64,4,1.0508737564086914
16384,64,4,0.9713525772094727
16384,64,4,0.9724016189575195
16384,64,4,0.7875566482543945
16384,64,4,1.1104240417480469
16384,64,4,0.9726152420043945
16384,64,4,1.1321392059326172
16384,64,4,0.9272794723510742
16384,64,4,1.1218976974487305
16384,64,8,2.495534896850586
16384,64,8,2.1379880905151367
16384,64,8,1.9671154022216797
16384,64,8,2.2616443634033203
16384,64,8,2.4812421798706055
16384,64,8,2.384404182434082
16384,64,8,2.441250801086426
16384,64,8,2.284756660461426
16384,64,8,2.2048234939575195
16384,64,8,2.007319450378418
16384,64,8,2.364656448364258
16384,64,8,2.404892921447754
16384,64,8,2.383787155151367
16384,64,8,2.4183921813964844
16384,64,8,2.0965328216552734
16384,64,8,2.490316390991211
16384,64,8,1.737417221069336
16384,64,8,1.8005847930908203
16384,64,8,2.4526004791259766
16384,64,8,1.9721708297729492
16384,64,8,2.406949043273926
16384,64,8,2.3669443130493164
16384,64,8,2.185530662536621
16384,64,8,2.3449573516845703
16384,64,8,2.4079723358154297
16384,64,8,2.4388771057128906
16384,64,8,2.1492347717285156
16384,64,8,2.4671010971069336
16384,64,8,2.410639762878418
16384,64,8,2.437349319458008
16384,64,8,2.3122806549072266
16384,64,8,2.422212600708008
16384,64,8,2.055500030517578
16384,64,8,2.0168590545654297
16384,64,8,2.043410301208496
16384,64,8,2.157719612121582
16384,64,8,2.322887420654297
16384,64,8,2.144468307495117
16384,64,8,2.3011817932128906
16384,64,8,2.4362945556640625
16384,64,8,2.46319580078125
16384,64,8,2.531435966491699
16384,64,8,2.114797592163086
16384,64,8,2.462222099304199
16384,64,8,2.132012367248535
16384,64,8,2.5206871032714844
16384,64,8,2.394230842590332
16384,64,8,2.322957992553711
16384,64,8,2.3418455123901367
16384,64,8,2.5033416748046875
16384,64,16,4.401615142822266
16384,64,16,4.153752326965332
16384,64,16,4.172517776489258
16384,64,16,4.385753631591797
16384,64,16,4.288913726806641
16384,64,16,4.571149826049805
16384,64,16,4.319934844970703
16384,64,16,4.503914833068848
16384,64,16,4.228471755981445
16384,64,16,4.484331130981445
16384,64,16,4.540498733520508
16384,64,16,4.395621299743652
16384,64,16,4.267683029174805
16384,64,16,4.367485046386719
16384,64,16,4.237648010253906
16384,64,16,4.336462020874023
16384,64,16,4.437516212463379
16384,64,16,5.2507524490356445
16384,64,16,4.489889144897461
16384,64,16,4.7081403732299805
16384,64,16,4.523717880249023
16384,64,16,4.387383460998535
16384,64,16,4.621185302734375
16384,64,16,4.49771785736084
16384,64,16,4.355820655822754
16384,64,16,4.363177299499512
16384,64,16,4.491517066955566
16384,64,16,4.282331466674805
16384,64,16,4.642644882202148
16384,64,16,4.510079383850098
16384,64,16,4.1656999588012695
16384,64,16,4.282405853271484
16384,64,16,4.1503400802612305
16384,64,16,4.3407182693481445
16384,64,16,4.6458282470703125
16384,64,16,4.030012130737305
16384,64,16,4.257308006286621
16384,64,16,4.478687286376953
16384,64,16,4.573565483093262
16384,64,16,4.4920806884765625
16384,64,16,4.48643684387207
16384,64,16,4.749402046203613
16384,64,16,4.261900901794434
16384,64,16,4.447386741638184
16384,64,16,4.300607681274414
16384,64,16,4.095694541931152
16384,64,16,4.285829544067383
16384,64,16,4.507080078125
16384,64,16,4.489058494567871
16384,64,16,4.009722709655762
16384,128,1,0.35790348052978516
16384,128,1,0.3623995780944824
16384,128,1,0.4113631248474121
16384,128,1,0.40575408935546875
16384,128,1,0.2531867027282715
16384,128,1,0.3593592643737793
16384,128,1,0.3473701477050781
16384,128,1,0.32540035247802734
16384,128,1,0.25252199172973633
16384,128,1,0.2485361099243164
16384,128,1,0.3564443588256836
16384,128,1,0.2726569175720215
16384,128,1,0.25148677825927734
16384,128,1,0.3598508834838867
16384,128,1,0.37145423889160156
16384,128,1,0.3389720916748047
16384,128,1,0.32743072509765625
16384,128,1,0.34207677841186523
16384,128,1,0.37537097930908203
16384,128,1,0.40001821517944336
16384,128,1,0.40557193756103516
16384,128,1,0.26494264602661133
16384,128,1,0.3643016815185547
16384,128,1,0.4046516418457031
16384,128,1,0.4138679504394531
16384,128,1,0.35033226013183594
16384,128,1,0.3550686836242676
16384,128,1,0.3789219856262207
16384,128,1,0.3894495964050293
16384,128,1,0.39881277084350586
16384,128,1,0.36870765686035156
16384,128,1,0.40147924423217773
16384,128,1,0.36424922943115234
16384,128,1,0.39212799072265625
16384,128,1,0.37035083770751953
16384,128,1,0.39391231536865234
16384,128,1,0.39998960494995117
16384,128,1,0.27878379821777344
16384,128,1,0.40619850158691406
16384,128,1,0.3566460609436035
16384,128,1,0.40624284744262695
16384,128,1,0.28991270065307617
16384,128,1,0.35648250579833984
16384,128,1,0.36739635467529297
16384,128,1,0.3116645812988281
16384,128,1,0.2575807571411133
16384,128,1,0.3365907669067383
16384,128,1,0.4134812355041504
16384,128,1,0.36675310134887695
16384,128,1,0.3918156623840332
16384,128,2,0.5138287544250488
16384,128,2,0.3585677146911621
16384,128,2,0.3687763214111328
16384,128,2,0.5041489601135254
16384,128,2,0.4747781753540039
16384,128,2,0.4865875244140625
16384,128,2,0.4786839485168457
16384,128,2,0.4146552085876465
16384,128,2,0.5137434005737305
16384,128,2,0.5363044738769531
16384,128,2,0.4233403205871582
16384,128,2,0.5188441276550293
16384,128,2,0.5369138717651367
16384,128,2,0.36759138107299805
16384,128,2,0.43578100204467773
16384,128,2,0.5488705635070801
16384,128,2,0.44622802734375
16384,128,2,0.46060705184936523
16384,128,2,0.5050473213195801
16384,128,2,0.37557220458984375
16384,128,2,0.47580528259277344
16384,128,2,0.5466341972351074
16384,128,2,0.5452609062194824
16384,128,2,0.5497903823852539
16384,128,2,0.4770641326904297
16384,128,2,0.5473179817199707
16384,128,2,0.4729137420654297
16384,128,2,0.5558104515075684
16384,128,2,0.37873411178588867
16384,128,2,0.38615989685058594
16384,128,2,0.5399088859558105
16384,128,2,0.4243021011352539
16384,128,2,0.37093448638916016
16384,128,2,0.48520898818969727
16384,128,2,0.46187305450439453
16384,128,2,0.5475115776062012
16384,128,2,0.3747825622558594
16384,128,2,0.43169164657592773
16384,128,2,0.3799281120300293
16384,128,2,0.5399432182312012
16384,128,2,0.3951902389526367
16384,128,2,0.5481219291687012
16384,128,2,0.5459380149841309
16384,128,2,0.5410623550415039
16384,128,2,0.567863941192627
16384,128,2,0.4391770362854004
16384,128,2,0.5543394088745117
16384,128,2,0.4196205139160156
16384,128,2,0.5483417510986328
16384,128,2,0.5643959045410156
16384,128,3,0.6851730346679688
16384,128,3,0.6025991439819336
16384,128,3,0.6063365936279297
16384,128,3,0.9071831703186035
16384,128,3,0.7037081718444824
16384,128,3,0.7003602981567383
16384,128,3,0.6109223365783691
16384,128,3,0.6311769485473633
16384,128,3,0.8703279495239258
16384,128,3,0.7140545845031738
16384,128,3,0.6893367767333984
16384,128,3,0.5207014083862305
16384,128,3,0.7286777496337891
16384,128,3,0.7425155639648438
16384,128,3,0.7089414596557617
16384,128,3,0.6828327178955078
16384,128,3,0.6035246849060059
16384,128,3,0.6113467216491699
16384,128,3,0.9154629707336426
16384,128,3,0.7016534805297852
16384,128,3,0.6066126823425293
16384,128,3,0.6456518173217773
16384,128,3,0.6725587844848633
16384,128,3,0.6130900382995605
16384,128,3,0.6636290550231934
16384,128,3,0.7429242134094238
16384,128,3,0.6610631942749023
16384,128,3,0.6171560287475586
16384,128,3,0.7255916595458984
16384,128,3,0.5283727645874023
16384,128,3,0.5061860084533691
16384,128,3,0.7149276733398438
16384,128,3,0.6567497253417969
16384,128,3,0.6795248985290527
16384,128,3,0.7235941886901855
16384,128,3,0.6212754249572754
16384,128,3,0.5685782432556152
16384,128,3,0.6774945259094238
16384,128,3,0.6895303726196289
16384,128,3,0.6051626205444336
16384,128,3,0.735048770904541
16384,128,3,0.6976852416992188
16384,128,3,0.7353072166442871
16384,128,3,0.7204446792602539
16384,128,3,0.714484691619873
16384,128,3,0.5469632148742676
16384,128,3,0.6841588020324707
16384,128,3,0.677675724029541
16384,128,3,0.6530661582946777
16384,128,3,0.7253046035766602
16384,128,4,0.9328494071960449
16384,128,4,0.8384838104248047
16384,128,4,0.9514250755310059
16384,128,4,0.7552804946899414
16384,128,4,0.6981635093688965
16384,128,4,1.044811725616455
16384,128,4,1.001208782196045
16384,128,4,0.8453464508056641
16384,128,4,0.980377197265625
16384,128,4,0.8227329254150391
16384,128,4,0.7246747016906738
16384,128,4,0.7079310417175293
16384,128,4,1.0867624282836914
16384,128,4,0.8905215263366699
16384,128,4,0.8921947479248047
16384,128,4,0.9684553146362305
16384,128,4,0.9108185768127441
16384,128,4,0.8523273468017578
16384,128,4,0.8971920013427734
16384,128,4,0.8936123847961426
16384,128,4,0.910334587097168
16384,128,4,1.0623793601989746
16384,128,4,0.9113435745239258
16384,128,4,0.735206127166748
16384,128,4,0.8402581214904785
16384,128,4,0.8708267211914062
16384,128,4,0.9193263053894043
16384,128,4,0.7177057266235352
16384,128,4,0.8414463996887207
16384,128,4,0.7716946601867676
16384,128,4,0.8806695938110352
16384,128,4,0.879143238067627
16384,128,4,0.7564058303833008
16384,128,4,0.8307065963745117
16384,128,4,0.9124517440795898
16384,128,4,0.817509651184082
16384,128,4,0.895698070526123
16384,128,4,1.1042075157165527
16384,128,4,0.9497346878051758
16384,128,4,1.0216736793518066
16384,128,4,0.8220462799072266
16384,128,4,0.898374080657959
16384,128,4,0.7481098175048828
16384,128,4,0.8688526153564453
16384,128,4,0.8304634094238281
16384,128,4,0.9931578636169434
16384,128,4,0.7396512031555176
16384,128,4,1.0827550888061523
16384,128,4,0.699068546295166
16384,128,4,0.8683743476867676
16384,128,8,2.0250978469848633
16384,128,8,1.9374690055847168
16384,128,8,1.9398274421691895
16384,128,8,1.9204959869384766
16384,128,8,1.917862892150879
16384,128,8,1.8694686889648438
16384,128,8,1.9445204734802246
16384,128,8,1.6541714668273926
16384,128,8,2.0400118827819824
16384,128,8,1.9048094749450684
16384,128,8,1.8357429504394531
16384,128,8,1.9592037200927734
16384,128,8,2.052175521850586
16384,128,8,1.9063682556152344
16384,128,8,1.9319071769714355
16384,128,8,2.059436321258545
16384,128,8,1.9516024589538574
16384,128,8,1.8344135284423828
16384,128,8,1.9992742538452148
16384,128,8,1.942763328552246
16384,128,8,1.831486701965332
16384,128,8,1.7104854583740234
16384,128,8,1.8885903358459473
16384,128,8,1.8883867263793945
16384,128,8,1.94704008102417
16384,128,8,2.0296053886413574
16384,128,8,1.916006088256836
16384,128,8,1.8809089660644531
16384,128,8,1.8580217361450195
16384,128,8,1.9007339477539062
16384,128,8,1.8808717727661133
16384,128,8,1.8978638648986816
16384,128,8,2.033331871032715
16384,128,8,2.071786403656006
16384,128,8,1.8986892700195312
16384,128,8,1.854802131652832
16384,128,8,1.8002419471740723
16384,128,8,1.916008472442627
16384,128,8,1.9266276359558105
16384,128,8,1.9829936027526855
16384,128,8,1.818216323852539
16384,128,8,1.949239730834961
16384,128,8,1.7851982116699219
16384,128,8,1.8632164001464844
16384,128,8,1.8864288330078125
16384,128,8,2.042487144470215
16384,128,8,2.0325794219970703
16384,128,8,1.8882737159729004
16384,128,8,1.9631195068359375
16384,128,8,1.8684520721435547
16384,128,16,4.231047630310059
16384,128,16,3.815211296081543
16384,128,16,3.9702014923095703
16384,128,16,3.6720151901245117
16384,128,16,3.7521772384643555
16384,128,16,3.8049612045288086
16384,128,16,3.9630770683288574
16384,128,16,3.9553308486938477
16384,128,16,3.8552093505859375
16384,128,16,3.738922119140625
16384,128,16,3.8222804069519043
16384,128,16,3.8785510063171387
16384,128,16,3.8316712379455566
16384,128,16,3.9163990020751953
16384,128,16,3.79624080657959
16384,128,16,3.7439122200012207
16384,128,16,3.9087271690368652
16384,128,16,3.91483211517334
16384,128,16,3.8756937980651855
16384,128,16,3.836024761199951
16384,128,16,3.8304696083068848
16384,128,16,3.79044771194458
16384,128,16,3.944427013397217
16384,128,16,3.786050319671631
16384,128,16,3.7927355766296387
16384,128,16,3.9009313583374023
16384,128,16,3.7828521728515625
16384,128,16,3.871701240539551
16384,128,16,4.016054630279541
16384,128,16,3.880366325378418
16384,128,16,3.882160186767578
16384,128,16,3.8171815872192383
16384,128,16,3.888597011566162
