Size,Single Eval per Kernel,Double Eval per Kernel,Repeat,Dummy Time (ns),Compute Time In Order (ns),Compute Time Out of Order (ns)
8388608,0,32,64,0.10394459776580334,3.301615782082081,3.3134484626352787
8388608,0,32,64,0.10388141870498657,3.303051955997944,3.2760334983468056
8388608,0,32,64,0.10412933677434921,3.297893373295665,3.306566044688225
8388608,0,32,64,0.157722732052207,3.2339451797306538,3.2843047343194485
8388608,0,32,64,0.10410552099347115,3.2334458734840155,3.2091411631554365
8388608,0,32,64,0.10388117469847202,3.2555377315729856,3.3036271687597036
8388608,0,32,64,0.10388527996838093,3.2350698057562113,3.2456495985388756
8388608,0,32,64,0.10390294715762138,3.232774266973138,3.2089846841990948
8388608,0,32,64,0.10416629537940025,3.261688632890582,3.2770992293953896
8388608,0,64,64,0.10408408008515835,6.395936066284776,6.458631938323379
8388608,0,64,64,0.10393375344574451,6.484653556719422,6.429389864206314
8388608,0,64,64,0.1040084958076477,6.396991495043039,6.448853500187397
8388608,0,64,64,0.10388055257499218,6.369185127317905,6.420285101979971
8388608,0,64,64,0.10420145653188229,6.397495422512293,6.444318383932114
8388608,0,64,64,0.10396553389728069,6.346831219270825,6.417914375662804
8388608,0,64,64,0.1601627841591835,6.342104347422719,6.413391925394535
8388608,0,64,64,0.10394410975277424,6.402082147076726,6.375049186870456
8388608,0,64,64,0.10407574847340584,6.361024614423513,6.415235994383693
8388608,0,64,64,0.10413370653986931,6.409284977242351,6.378140104934573
8388608,0,64,64,0.10394318960607052,6.343398351222277,6.412263959646225
8388608,0,64,64,0.10395002365112305,6.347970532253385,6.352368565276265
8388608,0,64,64,0.10406243242323399,6.402403585612774,6.376486051827669
8388608,0,64,64,0.10389554128050804,6.341251414269209,6.433553107082844
8388608,0,64,64,0.10414729826152325,6.3970627542585135,6.369309674948454
8388608,0,64,64,0.10396495275199413,6.365250738337636,6.42866825312376
8388608,0,64,64,0.10388267785310745,6.455311523750424,6.405219998210669
8388608,0,64,64,0.1038553286343813,6.398974657058716,6.446433398872614
8388608,0,64,64,0.10387574881315231,6.369062799960375,6.44281448610127
8388608,0,64,64,0.10388590767979622,6.439031513407826,6.434770662337542
8388608,0,64,64,0.10410230234265327,6.420087404549122,6.468616489320993
8388608,0,64,64,0.1038916613906622,6.4667699709534645,6.419574074447155
8388608,0,64,64,0.10393758863210678,6.34151210822165,6.395684078335762
8388608,0,64,64,0.10388794168829918,6.45705072209239,6.382152071222663
