Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
4194304,262144,4,12,32768,2.03501,25.251,9.35209,0.135121,0.00741467,1.52588e-5,0,0
4194304,262144,6,2,0,1.02557,5.33973,4.71274,0.12888,0.000220011,1.52588e-5,1.52539e-5,0.00027055
4194304,262144,6,2,32768,1.02665,5.45013,4.71795,0.136839,0.000195816,1.52588e-5,1.52555e-5,0.000269007
4194304,262144,8,8,0,1.36462,17.2515,6.27119,0.136628,0.00131637,1.52588e-5,3.76976e-6,7.06874e-6
4194304,262144,8,8,32768,1.36454,17.266,6.27062,0.137884,0.0018669,1.52588e-5,1.25496e-7,1.21188e-6
4194304,262144,12,4,0,2.03535,9.42722,9.35298,0.13487,0.000549623,1.52588e-5,1.52511e-5,0.000318982
4194304,262144,12,4,32768,2.03735,9.53792,9.36269,0.142013,0.000306868,1.52588e-5,1.52532e-5,0.000318168
4194304,524288,1,3,0,0.516296,7.25039,2.37258,0.134416,0.00130592,7.62939e-6,8.73968e-11,2.44711e-9
4194304,524288,1,3,32768,0.526303,7.2505,2.41805,0.134606,0.00368486,7.62939e-6,0,0
4194304,524288,2,2,0,0.358022,5.25185,1.64514,0.131122,0.000619904,7.62939e-6,6.13468e-6,2.0942e-5
4194304,524288,2,2,32768,0.356805,5.2917,1.63945,0.136654,0.000717315,7.62939e-6,4.08641e-6,4.87856e-6
4194304,524288,2,6,0,1.02042,13.2504,4.68954,0.134536,0.00328579,7.62939e-6,0,0
4194304,524288,2,6,32768,1.02129,13.2505,4.69324,0.134795,0.00297979,7.62939e-6,0,0
4194304,524288,3,1,0,0.522951,3.29232,2.40328,0.125213,0.000211172,7.62939e-6,7.62738e-6,0.000133103
4194304,524288,3,1,32768,0.523535,3.34843,2.40568,0.132452,0.000231531,7.62939e-6,7.628e-6,0.00013308
4194304,524288,4,4,0,0.691671,9.25171,3.17871,0.133782,0.000904039,7.62939e-6,5.8806e-6,1.90507e-5
4194304,524288,4,4,32768,0.69518,9.28736,3.19433,0.138868,0.00175437,7.62939e-6,1.21607e-6,3.28617e-6
4194304,524288,4,12,0,2.03678,25.2504,9.35808,0.134592,0.00787262,7.62939e-6,0,0
4194304,524288,4,12,32768,2.03726,25.2506,9.36243,0.134701,0.00791606,7.62939e-6,3.50616e-10,1.22715e-8
4194304,524288,6,2,0,1.02681,5.33887,4.71865,0.130096,0.000904768,7.62939e-6,7.62765e-6,0.000159602
4194304,524288,6,2,32768,1.09257,5.40076,5.01883,0.13842,0.00385699,7.62939e-6,7.6273e-6,0.000160918
4194304,524288,8,8,0,1.36744,17.2514,6.28364,0.13462,0.00281866,7.62939e-6,2.8105e-6,9.49739e-6
4194304,524288,8,8,32768,1.3683,17.2737,6.28711,0.137853,0.00428832,7.62939e-6,1.57161e-7,1.78977e-6
4194304,524288,12,4,0,2.04208,9.42631,9.38393,0.133836,0.00151527,7.62939e-6,7.62659e-6,0.000183289
4194304,524288,12,4,32768,2.03408,9.48101,9.34789,0.141491,0.00105029,7.62939e-6,7.62659e-6,0.00018311
