Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
2097152,262144,2,2,0,0.357582,5.37597,1.64203,0.142777,5.53956e-5,1.52588e-5,2.59024e-8,3.09083e-7
2097152,262144,2,2,32768,0.358105,5.37646,1.64441,0.142786,4.94345e-5,1.52588e-5,4.42378e-8,5.44998e-7
2097152,262144,2,6,0,1.02279,5.46496,4.69741,0.1429,3.766e-5,1.52588e-5,1.52553e-5,0.000270513
2097152,262144,2,6,32768,1.02373,5.54408,4.70188,0.154283,4.36025e-5,1.52588e-5,1.52558e-5,0.00026874
2097152,262144,3,1,0,0.524562,7.37595,2.40866,0.14482,0.000201489,1.52588e-5,8.73328e-11,3.84264e-9
2097152,262144,3,1,32768,0.524547,7.37611,2.40887,0.145038,0.000184223,1.52588e-5,8.73328e-11,3.75531e-9
2097152,262144,4,4,0,0.694913,9.37614,3.19128,0.145105,0.000198245,1.52588e-5,2.32831e-10,8.61473e-9
2097152,262144,4,4,32768,0.693905,9.37633,3.18645,0.145266,0.000235961,1.52588e-5,1.234e-8,1.63796e-7
2097152,262144,4,12,0,2.03567,9.55186,9.34646,0.145243,0.000150293,1.52588e-5,1.52532e-5,0.000318483
2097152,262144,4,12,32768,2.03159,9.63062,9.32873,0.153987,0.000109408,1.52588e-5,1.52535e-5,0.000317498
2097152,262144,6,2,0,1.02801,13.376,4.72151,0.145209,0.000363068,1.52588e-5,1.74794e-10,7.51613e-9
2097152,262144,6,2,32768,1.02978,13.3763,4.7292,0.145396,0.000418596,1.52588e-5,1.74794e-10,7.69092e-9
2097152,262144,8,8,0,1.36946,17.3763,6.28804,0.144849,0.000788502,1.52588e-5,2.32831e-10,1.04774e-8
2097152,262144,8,8,32768,1.37249,17.3771,6.3021,0.14516,0.000722089,1.52588e-5,2.6077e-8,4.10713e-7
2097152,262144,12,4,0,2.03984,25.3763,9.36853,0.14521,0.000886293,1.52588e-5,3.49587e-10,1.50323e-8
2097152,262144,12,4,32768,2.04558,25.3767,9.39339,0.145373,0.00139371,1.52588e-5,3.49587e-10,1.53818e-8
4194304,131072,1,3,0,0.516817,3.42297,2.37269,0.140495,2.42268e-5,3.05176e-5,3.04712e-5,0.00034849
4194304,131072,1,3,32768,0.51729,3.58,2.37498,0.146456,1.92914e-5,3.05176e-5,3.04804e-5,0.000335641
4194304,131072,2,2,0,0.357065,5.37665,1.63936,0.143177,0.000747197,3.05176e-5,1.18744e-8,6.85104e-8
4194304,131072,2,2,32768,0.358286,5.37743,1.64474,0.143465,0.00161408,3.05176e-5,3.79514e-8,3.44589e-7
4194304,131072,2,6,0,1.0217,5.46793,4.69099,0.143319,3.61994e-5,3.05176e-5,3.04957e-5,0.000445601
4194304,131072,2,6,32768,1.02468,5.62568,4.70357,0.147658,4.29206e-5,3.05176e-5,3.04865e-5,0.000439298
4194304,131072,3,1,0,0.525585,7.37673,2.41219,0.145281,0.00225675,3.05176e-5,8.73968e-11,3.84546e-9
4194304,131072,3,1,32768,0.526098,7.37716,2.41441,0.145347,0.001679,3.05176e-5,8.73968e-11,3.93286e-9
4194304,131072,4,4,0,0.694565,9.37683,3.18823,0.145526,0.0020349,3.05176e-5,6.49597e-8,6.91158e-7
4194304,131072,4,4,32768,0.696108,9.37784,3.19542,0.145725,0.00242484,3.05176e-5,7.11298e-8,7.83242e-7
4194304,131072,4,12,0,2.04543,9.55731,9.39082,0.145729,0.000102831,3.05176e-5,3.04888e-5,0.000542458
4194304,131072,4,12,32768,2.04125,9.71467,9.37106,0.149998,9.03564e-5,3.05176e-5,3.0492e-5,0.000538807
4194304,131072,6,2,0,1.03128,13.3768,4.73148,0.145356,0.00365634,3.05176e-5,1.74794e-10,7.51613e-9
4194304,131072,6,2,32768,1.03168,13.3774,4.73569,0.14571,0.00318487,3.05176e-5,1.74794e-10,7.86572e-9
4194304,131072,8,8,0,1.36724,17.3769,6.27639,0.145464,0.00668788,3.05176e-5,2.32831e-10,1.00117e-8
4194304,131072,8,8,32768,1.36875,17.3776,6.28386,0.145427,0.00587174,3.05176e-5,5.58794e-9,8.54488e-8
4194304,131072,12,4,0,2.0457,25.3774,9.38592,0.145667,0.0060899,3.05176e-5,3.50616e-10,1.57777e-8
4194304,131072,12,4,32768,2.04553,25.3774,9.38953,0.145874,0.00860239,3.05176e-5,3.50616e-10,1.47259e-8
4194304,262144,1,3,0,0.516565,3.42029,2.37169,0.140265,6.46093e-5,1.52588e-5,1.52472e-5,0.000220746
4194304,262144,1,3,32768,0.517448,3.49921,2.3757,0.150046,5.14544e-5,1.52588e-5,1.5247e-5,0.000217706
4194304,262144,2,2,0,0.35771,5.37597,1.6423,0.142878,0.002095,1.52588e-5,5.61704e-8,3.85684e-7
4194304,262144,2,2,32768,0.358194,5.37643,1.64456,0.142954,0.00165755,1.52588e-5,3.10829e-8,3.41737e-7
4194304,262144,2,6,0,1.02649,5.4653,4.71224,0.142935,0.000203779,1.52588e-5,1.52534e-5,0.000270686
4194304,262144,2,6,32768,1.02604,5.54408,4.70971,0.152972,0.000128212,1.52588e-5,1.52525e-5,0.000268679
4194304,262144,3,1,0,0.526081,7.37595,2.41353,0.144713,0.00322941,1.52588e-5,8.73968e-11,3.84546e-9
4194304,262144,3,1,32768,0.525259,7.37615,2.41133,0.144928,0.00164318,1.52588e-5,8.73968e-11,3.84546e-9
4194304,262144,4,4,0,0.69273,9.376,3.18077,0.145013,0.00210035,1.52588e-5,1.16415e-10,5.12227e-9
4194304,262144,4,4,32768,0.694164,9.3763,3.18703,0.145151,0.00192548,1.52588e-5,2.67755e-9,3.66708e-8
