Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
1024,1,512,1,13.554018020629883,18.0462646484375,17.72488784790039
1024,2,128,0,21.098098754882812,26.307479858398438,28.491104125976562
1024,2,128,1,14.836204528808594,19.177291870117188,19.4832763671875
1024,2,256,0,21.038753509521484,26.345565795898438,26.95648193359375
1024,2,256,1,14.300922393798828,18.414878845214844,18.545085906982422
1024,2,512,0,20.71889877319336,25.218454360961914,25.491771697998047
1024,2,512,1,13.93410873413086,17.848188400268555,17.80765724182129
1024,4,128,0,21.556907653808594,25.945938110351562,27.092063903808594
1024,4,128,1,13.936492919921875,18.487014770507812,18.595657348632812
1024,4,256,0,21.249713897705078,26.46491241455078,27.27402114868164
1024,4,256,1,14.124347686767578,18.300785064697266,18.247142791748047
1024,4,512,0,20.716135025024414,25.648155212402344,26.51536750793457
1024,4,512,1,13.82843017578125,17.888511657714844,17.47995376586914
1024,8,128,0,21.04815673828125,25.717872619628906,26.013084411621094
1024,8,128,1,13.9747314453125,18.85533905029297,18.93054962158203
1024,8,256,0,20.819568634033203,25.41141128540039,25.858966827392578
1024,8,256,1,14.140213012695312,18.362293243408203,17.995437622070312
1024,8,512,0,20.792192459106445,25.53717803955078,99.57212829589844
1024,8,512,1,13.649335861206055,18.145610809326172,17.83014678955078
2048,1,64,0,10.571334838867188,13.317390441894531,12.920318603515625
2048,1,64,1,7.16217041015625,9.200309753417969,10.009269714355469
2048,1,128,0,62.80009460449219,21.097610473632812,20.404834747314453
2048,1,128,1,6.927501678466797,9.591106414794922,9.010623931884766
2048,1,256,0,10.48912239074707,12.939287185668945,13.334417343139648
2048,1,256,1,7.184976577758789,9.423419952392578,9.270904541015625
2048,2,64,0,12.855560302734375,16.724754333496094,16.472412109375
2048,2,64,1,7.2477264404296875,10.075309753417969,9.205589294433594
2048,2,128,0,17.701648712158203,20.964191436767578,20.654388427734375
2048,2,128,1,6.989910125732422,9.15423583984375,9.505939483642578
2048,2,256,0,10.823307037353516,13.291160583496094,14.034393310546875
2048,2,256,1,8.137123107910156,11.43532943725586,28.133211135864258
2048,4,64,0,10.608146667480469,13.289016723632812,13.268836975097656
2048,4,64,1,7.177970886230469,10.3955078125,9.138374328613281
2048,4,128,0,10.445472717285156,12.717517852783203,12.942981719970703
2048,4,128,1,7.1354522705078125,9.769351959228516,9.30850601196289
