Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
512,4,1024,1,4.132394790649414,9.408044815063477,6.795482635498047
512,8,256,0,4.3959197998046875,5.6853485107421875,4.963005065917969
512,8,256,1,6.296638488769531,4.8676910400390625,4.377044677734375
512,8,512,0,5.567226409912109,5.671382904052734,4.698158264160156
512,8,512,1,4.4627532958984375,4.692615509033203,4.573032379150391
512,8,1024,0,4.513582229614258,5.463079452514648,4.855218887329102
512,8,1024,1,4.092212677001953,4.7614288330078125,4.133934020996094
1024,1,128,0,2.3638534545898438,2.216522216796875,2.339141845703125
1024,1,128,1,2.5003204345703125,2.6614532470703125,2.2596893310546875
1024,1,256,0,2.6252899169921875,2.385417938232422,2.1678619384765625
1024,1,256,1,2.741016387939453,2.641284942626953,2.2917938232421875
1024,1,512,0,2.8725337982177734,2.093942642211914,2.0115432739257812
1024,1,512,1,2.4154491424560547,2.825420379638672,2.2725772857666016
1024,2,128,0,2.565216064453125,2.7998809814453125,2.370025634765625
1024,2,128,1,2.0092849731445312,2.3892745971679688,2.4043121337890625
1024,2,256,0,2.7281417846679688,2.1633224487304688,2.19287109375
1024,2,256,1,3.2727699279785156,2.8141632080078125,2.4197731018066406
1024,2,512,0,2.4126720428466797,2.4404258728027344,2.897390365600586
1024,2,512,1,2.7666549682617188,2.4340553283691406,2.267019271850586
1024,4,128,0,2.5973587036132812,2.3093719482421875,2.0685577392578125
1024,4,128,1,2.0048141479492188,1.994537353515625,1.9992599487304688
1024,4,256,0,3.4339065551757812,2.968799591064453,2.4743919372558594
1024,4,256,1,3.033275604248047,3.0225677490234375,2.3096237182617188
1024,4,512,0,2.8174571990966797,2.8663406372070312,2.359142303466797
1024,4,512,1,2.0988712310791016,2.6748085021972656,2.309194564819336
1024,8,128,0,2.2422409057617188,2.7192764282226562,2.2753219604492188
1024,8,128,1,2.2138824462890625,2.4573211669921875,2.29388427734375
1024,8,256,0,2.6559715270996094,3.249523162841797,2.5891265869140625
1024,8,256,1,2.33050537109375,2.34417724609375,2.384674072265625
1024,8,512,0,2.4537525177001953,2.449350357055664,2.084392547607422
1024,8,512,1,2.850522994995117,2.724843978881836,2.8903732299804688
2048,1,64,0,1.7057113647460938,1.8269577026367188,1.3535385131835938
2048,1,64,1,1.4839248657226562,1.99346923828125,1.3755645751953125
2048,1,128,0,0.9990882873535156,1.0233230590820312,1.1327247619628906
2048,1,128,1,1.2841720581054688,1.3207283020019531,1.1522941589355469
2048,1,256,0,1.1555976867675781,1.1468944549560547,1.1518173217773438
2048,1,256,1,1.274343490600586,1.0250740051269531,1.0203132629394531
2048,2,64,0,1.82647705078125,1.877838134765625,1.0727920532226562
2048,2,64,1,1.8232498168945312,1.8751068115234375,1.4646453857421875
2048,2,128,0,1.3311843872070312,1.302398681640625,1.3250999450683594
2048,2,128,1,1.33251953125,1.3072013854980469,1.1894111633300781
2048,2,256,0,1.6920490264892578,1.4372119903564453,1.1689796447753906
2048,2,256,1,1.598093032836914,1.4716529846191406,1.1092777252197266
2048,4,64,0,1.824462890625,1.49713134765625,1.4624862670898438
2048,4,64,1,1.3417587280273438,1.9430160522460938,1.8009872436523438
2048,4,128,0,1.2706146240234375,1.3137702941894531,1.2982521057128906
2048,4,128,1,1.1651229858398438,1.2219505310058594,1.049224853515625
2048,4,256,0,1.6625137329101562,1.5186595916748047,1.2422428131103516
2048,4,256,1,1.0370731353759766,1.0584468841552734,1.1003608703613281
2048,8,64,0,1.8245925903320312,1.9244842529296875,1.1314239501953125
2048,8,64,1,1.6332855224609375,1.6714019775390625,1.1374740600585938
2048,8,128,0,1.0468025207519531,1.0663986206054688,1.0635910034179688
2048,8,128,1,1.2780723571777344,1.3500900268554688,1.3182182312011719
2048,8,256,0,1.6559906005859375,1.5624198913574219,1.5529022216796875
2048,8,256,1,1.663614273071289,1.5268898010253906,1.2442245483398438
4096,1,32,0,1.3815383911132812,1.3010482788085938,1.0158920288085938
4096,1,32,1,0.8941116333007812,1.4400787353515625,1.0063323974609375
4096,1,64,0,0.937744140625,0.9334297180175781,0.9293975830078125
4096,1,64,1,0.9547386169433594,0.9811973571777344,0.5708808898925781
4096,1,128,0,0.5076847076416016,0.5057868957519531,0.5971527099609375
4096,1,128,1,0.5687522888183594,0.6185111999511719,0.6043434143066406
4096,2,32,0,1.2279586791992188,1.21685791015625,0.6130294799804688
4096,2,32,1,1.2894821166992188,1.4479141235351562,1.007598876953125
4096,2,64,0,0.9299736022949219,0.9413261413574219,0.7313957214355469
4096,2,64,1,0.7037162780761719,0.9240455627441406,0.7435073852539062
4096,2,128,0,0.5540828704833984,0.6327533721923828,0.6282176971435547
4096,2,128,1,0.6437053680419922,0.6695823669433594,0.6896800994873047
4096,4,32,0,1.2395095825195312,0.836883544921875,0.6023178100585938
4096,4,32,1,1.4011993408203125,1.0905990600585938,0.6738815307617188
4096,4,64,0,0.9769783020019531,0.7313995361328125,0.7476310729980469
4096,4,64,1,0.9378204345703125,0.8760986328125,0.7657699584960938
4096,4,128,0,0.6193981170654297,0.6285228729248047,0.5714759826660156
4096,4,128,1,0.5642318725585938,0.5804290771484375,0.5772075653076172
4096,8,32,0,1.1850967407226562,1.1148529052734375,0.6446456909179688
4096,8,32,1,1.4257431030273438,1.0454483032226562,0.9096145629882812
4096,8,64,0,0.8374748229980469,0.93609619140625,0.7373161315917969
4096,8,64,1,0.8057937622070312,0.8422966003417969,0.5459175109863281
4096,8,128,0,0.6216201782226562,0.6843051910400391,0.6643543243408203
4096,8,128,1,0.6089992523193359,0.6668453216552734,0.6568927764892578
8192,1,16,0,1.2979965209960938,1.2515411376953125,0.7809066772460938
8192,1,16,1,1.08831787109375,0.8522262573242188,0.80377197265625
8192,1,32,0,0.5487518310546875,0.6704216003417969,0.5872001647949219
8192,1,32,1,0.48067474365234375,0.5609321594238281,0.3375701904296875
8192,1,64,0,0.3708152770996094,0.4784221649169922,0.36678504943847656
8192,1,64,1,0.37994384765625,0.4810829162597656,0.3693656921386719
8192,2,16,0,1.2697219848632812,1.2340011596679688,0.7679595947265625
8192,2,16,1,1.2804412841796875,1.349945068359375,0.4347686767578125
8192,2,32,0,0.32506561279296875,0.31531524658203125,0.31005096435546875
8192,2,32,1,0.41088104248046875,0.4620323181152344,0.30919647216796875
8192,2,64,0,0.26552391052246094,0.40254783630371094,0.37537574768066406
8192,2,64,1,0.31072425842285156,0.2756195068359375,0.2740192413330078
8192,4,16,0,1.2821197509765625,0.8991241455078125,0.788970947265625
8192,4,16,1,1.2653579711914062,0.8009033203125,0.8364944458007812
8192,4,32,0,0.5538558959960938,0.5395126342773438,0.41686248779296875
8192,4,32,1,0.7259254455566406,0.5316200256347656,0.30455780029296875
8192,4,64,0,0.41135215759277344,0.37674903869628906,0.3738975524902344
8192,4,64,1,0.5125217437744141,0.5061740875244141,0.3803272247314453
8192,8,16,0,0.9725341796875,0.7522354125976562,0.40825653076171875
8192,8,16,1,0.617919921875,0.82952880859375,0.7693557739257812
8192,8,32,0,0.3027610778808594,0.30881500244140625,0.3036766052246094
8192,8,32,1,0.7279815673828125,0.7663421630859375,0.3112525939941406
8192,8,64,0,0.4971199035644531,0.3793354034423828,0.4183483123779297
8192,8,64,1,0.5172920227050781,0.5126838684082031,0.298675537109375
16384,1,8,0,1.144073486328125,0.8097076416015625,0.28412628173828125
16384,1,8,1,1.1634979248046875,1.2685623168945312,0.670989990234375
16384,1,16,0,0.6501846313476562,0.3948249816894531,0.18784713745117188
16384,1,16,1,0.6334991455078125,0.195556640625,0.19452285766601562
16384,1,32,0,0.35431671142578125,0.3930473327636719,0.23827171325683594
16384,1,32,1,0.36679840087890625,0.3109302520751953,0.2342205047607422
16384,2,8,0,0.8915634155273438,0.9036941528320312,0.275299072265625
16384,2,8,1,1.0441665649414062,0.30835723876953125,0.296783447265625
16384,2,16,0,0.463775634765625,0.3705482482910156,0.19149017333984375
16384,2,16,1,0.4125328063964844,0.4591712951660156,0.38254547119140625
16384,2,32,0,0.2887916564941406,0.21828842163085938,0.1596813201904297
16384,2,32,1,0.3682289123535156,0.15921974182128906,0.1552906036376953
16384,4,8,0,0.2748260498046875,0.27979278564453125,0.24822998046875
16384,4,8,1,1.0596389770507812,1.2740936279296875,0.6814346313476562
16384,4,16,0,0.4673423767089844,0.5750541687011719,0.3289146423339844
16384,4,16,1,0.27227020263671875,0.20670318603515625,0.20058822631835938
16384,4,32,0,0.3568267822265625,0.37402915954589844,0.23316001892089844
16384,4,32,1,0.3145637512207031,0.3241844177246094,0.16007423400878906
16384,8,8,0,1.1604385375976562,1.1658477783203125,0.66351318359375
16384,8,8,1,0.6990966796875,0.7281646728515625,0.26194000244140625
16384,8,16,0,0.55316162109375,0.5374603271484375,0.20684051513671875
16384,8,16,1,0.5850448608398438,0.4251899719238281,0.3980598449707031
16384,8,32,0,0.27715492248535156,0.27408790588378906,0.15796661376953125
16384,8,32,1,0.37196922302246094,0.3822746276855469,0.2626476287841797
32768,1,4,0,0.256683349609375,0.23175048828125,0.22116851806640625
32768,1,4,1,0.46497344970703125,1.244873046875,0.23783111572265625
32768,1,8,0,0.4645042419433594,0.37131500244140625,0.14662551879882812
32768,1,8,1,0.5904312133789062,0.5433578491210938,0.34458160400390625
32768,1,16,0,0.3426704406738281,0.36804962158203125,0.2141094207763672
32768,1,16,1,0.09622383117675781,0.11780738830566406,0.11242103576660156
32768,2,4,0,0.2133331298828125,0.2644805908203125,0.2130126953125
32768,2,4,1,0.8691482543945312,0.8693084716796875,0.6428756713867188
32768,2,8,0,0.4549980163574219,0.3774909973144531,0.1451873779296875
32768,2,8,1,0.6740570068359375,0.6625785827636719,0.3481178283691406
32768,2,16,0,0.3340911865234375,0.22716522216796875,0.22011566162109375
32768,2,16,1,0.2652606964111328,0.14527130126953125,0.11781120300292969
32768,4,4,0,0.2111968994140625,0.2558135986328125,0.25160980224609375
32768,4,4,1,0.22951507568359375,0.49683380126953125,0.503814697265625
32768,4,8,0,0.14464187622070312,0.5571479797363281,0.2888641357421875
32768,4,8,1,0.45252227783203125,0.5043373107910156,0.15167236328125
32768,4,16,0,0.2952880859375,0.3667259216308594,0.12750244140625
32768,4,16,1,0.09654617309570312,0.14264488220214844,0.11409187316894531
32768,8,4,0,0.84765625,0.9291305541992188,0.7157669067382812
32768,8,4,1,0.862030029296875,0.7995834350585938,0.264312744140625
32768,8,8,0,0.16217803955078125,0.20623016357421875,0.1480865478515625
32768,8,8,1,0.6462669372558594,0.26737213134765625,0.487091064453125
32768,8,16,0,0.3152179718017578,0.1681385040283203,0.11922645568847656
32768,8,16,1,0.24332809448242188,0.328155517578125,0.1369342803955078
65536,1,32,0,0.08702850341796875,0.10375690460205078,0.05875825881958008
65536,1,32,1,0.09853267669677734,0.06646203994750977,0.07552671432495117
65536,1,64,0,0.05108642578125,0.0839083194732666,0.06963181495666504
65536,1,64,1,0.0652928352355957,0.07068133354187012,0.06878423690795898
65536,1,128,0,0.04115104675292969,0.09210085868835449,0.05882835388183594
65536,1,128,1,0.057759881019592285,0.09460580348968506,0.06084275245666504
65536,2,32,0,0.09116744995117188,0.09729671478271484,0.08606767654418945
65536,2,32,1,0.0729684829711914,0.07377910614013672,0.05721759796142578
65536,2,64,0,0.0427403450012207,0.06877565383911133,0.05227923393249512
65536,2,64,1,0.04261302947998047,0.10309338569641113,0.07459282875061035
65536,2,128,0,0.0684589147567749,0.0745840072631836,0.059610962867736816
65536,2,128,1,0.040978431701660156,0.07742953300476074,0.06183207035064697
65536,3,32,0,0.08538055419921875,0.11925029754638672,0.061453819274902344
65536,3,32,1,0.04857969284057617,0.10274171829223633,0.05771160125732422
65536,3,64,0,0.057434797286987305,0.14309954643249512,0.06885766983032227
65536,3,64,1,0.06941723823547363,0.13110685348510742,0.0725255012512207
65536,3,128,0,0.06930100917816162,0.08290398120880127,0.05208027362823486
65536,3,128,1,0.04125988483428955,0.09066140651702881,0.06259572505950928
65536,4,32,0,0.10065221786499023,0.1463308334350586,0.07955026626586914
65536,4,32,1,0.04736948013305664,0.09287309646606445,0.05736732482910156
65536,4,64,0,0.06269240379333496,0.11471843719482422,0.07021045684814453
65536,4,64,1,0.05862784385681152,0.10492324829101562,0.06169295310974121
65536,4,128,0,0.06995868682861328,0.14354074001312256,0.06660914421081543
65536,4,128,1,0.04467582702636719,0.13275456428527832,0.05993068218231201
65536,6,32,0,0.048787593841552734,0.11033868789672852,0.058666229248046875
65536,6,32,1,0.04828691482543945,0.1114654541015625,0.07778549194335938
65536,6,64,0,0.05463719367980957,0.13758373260498047,0.07143974304199219
65536,6,64,1,0.04274415969848633,0.14591622352600098,0.06483745574951172
65536,6,128,0,0.059929847717285156,0.12285220623016357,0.0918663740158081
65536,6,128,1,0.06942129135131836,0.135972261428833,0.08938074111938477
65536,8,32,0,0.0470738410949707,0.18906402587890625,0.06217622756958008
65536,8,32,1,0.048685550689697266,0.13633155822753906,0.06283807754516602
65536,8,64,0,0.058007240295410156,0.1593484878540039,0.07083773612976074
65536,8,64,1,0.06882691383361816,0.23886466026306152,0.08074259757995605
65536,8,128,0,0.06902134418487549,0.1364210844039917,0.06336653232574463
65536,8,128,1,0.06950247287750244,0.18380963802337646,0.07265651226043701
65536,16,32,0,0.08282947540283203,0.387728214263916,0.08888101577758789
65536,16,32,1,0.09039449691772461,0.31830739974975586,0.08307123184204102
65536,16,64,0,0.05200362205505371,0.34813952445983887,0.12788152694702148
65536,16,64,1,0.06425166130065918,0.2818169593811035,0.0770115852355957
65536,16,128,0,0.04618942737579346,0.2564738988876343,0.11119604110717773
65536,16,128,1,0.05153214931488037,0.26253485679626465,0.1110614538192749
65536,32,32,0,0.048628807067871094,0.5424895286560059,0.14928960800170898
65536,32,32,1,0.08381938934326172,0.5233426094055176,0.11226463317871094
65536,32,64,0,0.06924295425415039,0.5376148223876953,0.10808491706848145
65536,32,64,1,0.0627129077911377,0.5334303379058838,0.18256354331970215
65536,32,128,0,0.06903362274169922,0.4542025327682495,0.1039050817489624
65536,32,128,1,0.06818187236785889,0.5047872066497803,0.11112070083618164
65536,64,32,0,0.09404850006103516,1.1062140464782715,0.26326942443847656
65536,64,32,1,0.04727745056152344,1.0558905601501465,0.2637619972229004
65536,64,64,0,0.056699514389038086,0.8962192535400391,0.1534872055053711
65536,64,64,1,0.06466555595397949,0.982856035232544,0.19379615783691406
65536,64,128,0,0.040378570556640625,0.9148917198181152,0.15905284881591797
65536,64,128,1,0.06046950817108154,0.9186029434204102,0.16230177879333496
131072,1,32,0,0.05947995185852051,0.06883811950683594,0.04655718803405762
131072,1,32,1,0.05279946327209473,0.05565690994262695,0.047707557678222656
131072,1,64,0,0.03705263137817383,0.0548022985458374,0.03558027744293213
131072,1,64,1,0.03701019287109375,0.05499732494354248,0.03913426399230957
131072,1,128,0,0.04633069038391113,0.060293376445770264,0.04790449142456055
131072,1,128,1,0.05248594284057617,0.06453078985214233,0.044808149337768555
131072,2,32,0,0.051607608795166016,0.07732534408569336,0.04516315460205078
131072,2,32,1,0.04954385757446289,0.07709336280822754,0.056466102600097656
131072,2,64,0,0.042143821716308594,0.11393475532531738,0.06403994560241699
131072,2,64,1,0.03249919414520264,0.09639406204223633,0.05287730693817139
131072,2,128,0,0.04716610908508301,0.06731200218200684,0.061618149280548096
131072,2,128,1,0.032928287982940674,0.06719803810119629,0.05407297611236572
131072,3,32,0,0.0572359561920166,0.12566328048706055,0.05301833152770996
131072,3,32,1,0.04548144340515137,0.09909224510192871,0.04850959777832031
131072,3,64,0,0.03006458282470703,0.08477926254272461,0.03980278968811035
131072,3,64,1,0.036569952964782715,0.12122690677642822,0.06443667411804199
131072,3,128,0,0.04454445838928223,0.09153002500534058,0.05119049549102783
131072,3,128,1,0.050934433937072754,0.08375173807144165,0.05461519956588745
131072,4,32,0,0.05822324752807617,0.16060805320739746,0.0613100528717041
131072,4,32,1,0.04810380935668945,0.15146422386169434,0.055963754653930664
131072,4,64,0,0.029825925827026367,0.11393356323242188,0.06656825542449951
131072,4,64,1,0.03625929355621338,0.10139632225036621,0.06394791603088379
131072,4,128,0,0.051029324531555176,0.09609943628311157,0.050296247005462646
131072,4,128,1,0.04755014181137085,0.09472113847732544,0.06200826168060303
131072,6,32,0,0.05981111526489258,0.21460437774658203,0.0699453353881836
131072,6,32,1,0.0515751838684082,0.1392819881439209,0.0535883903503418
131072,6,64,0,0.02965688705444336,0.12004256248474121,0.042574524879455566
131072,6,64,1,0.04037916660308838,0.15809834003448486,0.07138383388519287
131072,6,128,0,0.05240273475646973,0.1102171540260315,0.05198788642883301
131072,6,128,1,0.050626397132873535,0.12718480825424194,0.059479355812072754
131072,8,32,0,0.05300545692443848,0.2009446620941162,0.05319070816040039
131072,8,32,1,0.04607415199279785,0.20176434516906738,0.0615839958190918
131072,8,64,0,0.03861439228057861,0.15384280681610107,0.06358861923217773
131072,8,64,1,0.04042232036590576,0.17898619174957275,0.07725071907043457
131072,8,128,0,0.04049789905548096,0.1341550350189209,0.05798780918121338
131072,8,128,1,0.04338806867599487,0.1512410044670105,0.05330747365951538
131072,16,32,0,0.05740499496459961,0.3236045837402344,0.08385419845581055
131072,16,32,1,0.04832625389099121,0.27211546897888184,0.06263375282287598
131072,16,64,0,0.037293434143066406,0.24799668788909912,0.05431234836578369
131072,16,64,1,0.04415476322174072,0.28778111934661865,0.10535979270935059
131072,16,128,0,0.06397783756256104,0.2461983561515808,0.06875401735305786
131072,16,128,1,0.03568899631500244,0.236133873462677,0.06769365072250366
131072,32,32,0,0.056121826171875,0.5546061992645264,0.15152454376220703
131072,32,32,1,0.06165456771850586,0.4592766761779785,0.11470174789428711
131072,32,64,0,0.034055352210998535,0.4608548879623413,0.11641466617584229
131072,32,64,1,0.04299318790435791,0.4966866970062256,0.1255943775177002
131072,32,128,0,0.0532299280166626,0.4629696011543274,0.09263694286346436
131072,32,128,1,0.04280698299407959,0.45366978645324707,0.10563749074935913
131072,64,32,0,0.03303098678588867,0.9125893115997314,0.14107465744018555
131072,64,32,1,0.051305294036865234,0.9491970539093018,0.22771739959716797
131072,64,64,0,0.04201769828796387,0.9212924242019653,0.1889272928237915
131072,64,64,1,0.03812277317047119,0.9057142734527588,0.16286742687225342
131072,64,128,0,0.04929441213607788,0.8905959129333496,0.15970885753631592
131072,64,128,1,0.052558064460754395,0.890555202960968,0.14640754461288452
262144,1,32,0,0.038559556007385254,0.0528026819229126,0.033287763595581055
262144,1,32,1,0.03401219844818115,0.07437372207641602,0.03364157676696777
262144,1,64,0,0.04443979263305664,0.06544923782348633,0.0335579514503479
262144,1,64,1,0.030956029891967773,0.06484735012054443,0.05193811655044556
