Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
262144,3,32,0,0.9417372941970825,1.0695396661758423,1.0590463876724243
262144,3,32,1,0.9582180976867676,1.0886996984481812,1.0659353733062744
262144,3,64,0,0.9185096621513367,1.0601451992988586,1.0285659432411194
262144,3,64,1,0.9582313299179077,1.064152717590332,1.0426149368286133
262144,3,128,0,0.9067338109016418,1.0270133912563324,1.0180396437644958
262144,3,128,1,0.9096113443374634,1.0319585502147675,1.0238839387893677
262144,4,32,0,0.9161709547042847,1.015498161315918,1.0561919212341309
262144,4,32,1,0.9317107200622559,1.0786453485488892,1.1048197746276855
262144,4,64,0,0.9071750044822693,1.0225428342819214,1.0478085279464722
262144,4,64,1,0.9138846397399902,1.0147260427474976,1.0489453077316284
262144,4,128,0,0.9384435713291168,1.019956797361374,1.052358716726303
262144,4,128,1,0.9218672811985016,1.0140804946422577,1.0569523572921753
262144,6,32,0,0.932715654373169,1.0394337177276611,1.0465494394302368
262144,6,32,1,0.9252121448516846,1.0377768278121948,1.0498161315917969
262144,6,64,0,0.9239534735679626,1.0553300976753235,1.0463442206382751
262144,6,64,1,0.9482845664024353,1.0496503114700317,1.042933464050293
262144,6,128,0,0.9637070000171661,1.0422127842903137,1.036118984222412
262144,6,128,1,0.9437075853347778,1.0317209362983704,1.041026771068573
262144,8,32,0,0.9298264980316162,1.1282386779785156,1.069827914237976
262144,8,32,1,0.9329500198364258,1.081911325454712,1.1953552961349487
262144,8,64,0,0.938904345035553,1.2039564847946167,1.063618779182434
262144,8,64,1,0.9235625267028809,1.0579103231430054,1.0495755672454834
262144,8,128,0,0.9252676069736481,1.1099224984645844,1.0491857826709747
262144,8,128,1,0.9234750866889954,1.0461402833461761,1.0428101122379303
262144,16,32,0,0.9564453363418579,2.3196067810058594,1.7495275735855103
262144,16,32,1,0.9362761974334717,2.0863176584243774,1.67897367477417
262144,16,64,0,0.9296930432319641,2.186236619949341,1.7449255585670471
262144,16,64,1,0.9304419755935669,2.0707663893699646,1.6605219841003418
262144,16,128,0,0.9344273209571838,2.1616571247577667,1.7296162247657776
262144,16,128,1,0.9230921864509583,2.0625707805156708,1.6506219804286957
262144,32,32,0,0.935806393623352,4.250654220581055,3.3943405151367188
262144,32,32,1,1.0733965635299683,4.4087992906570435,3.297879695892334
262144,32,64,0,0.9174549579620361,4.2324084639549255,3.526375412940979
262144,32,64,1,0.9640564918518066,4.290355622768402,3.424079179763794
262144,32,128,0,0.9161291122436523,4.32802951335907,3.3674981892108917
262144,32,128,1,0.9172234237194061,4.1063651740550995,3.270407259464264
262144,64,32,0,0.9210052490234375,8.48868989944458,7.4648672342300415
262144,64,32,1,0.933384895324707,8.559691309928894,6.690733432769775
262144,64,64,0,0.9128708839416504,8.427266120910645,6.740452706813812
262144,64,64,1,0.9949134588241577,8.336708068847656,6.559910774230957
262144,64,128,0,0.9076827466487885,8.52534133195877,6.738605737686157
262144,64,128,1,0.9161646962165833,8.31596925854683,6.545636892318726
524288,1,32,0,0.46867048740386963,0.5093216300010681,0.5088996291160583
524288,1,32,1,0.4821978807449341,0.526819109916687,0.5103493332862854
524288,1,64,0,0.4643748700618744,0.5073001682758331,0.5042994320392609
524288,1,64,1,0.46687445044517517,0.5192684829235077,0.5043559372425079
524288,1,128,0,0.47101733088493347,0.5082972198724747,0.6201233118772507
524288,1,128,1,0.6426611691713333,0.5856941491365433,0.5254137516021729
524288,2,32,0,0.47534090280532837,0.5173903703689575,0.545427680015564
524288,2,32,1,0.460094153881073,0.5191614031791687,0.5283296704292297
524288,2,64,0,0.4557517468929291,0.5337010324001312,0.5294142067432404
524288,2,64,1,0.8471060991287231,0.5874814987182617,0.547248125076294
524288,2,128,0,0.4541366249322891,0.5108020454645157,0.5261293947696686
524288,2,128,1,0.4587714672088623,0.521478608250618,0.5273415595293045
524288,3,32,0,0.4621948003768921,0.5224533081054688,0.5252193808555603
524288,3,32,1,0.4732496738433838,0.5163212418556213,0.5220076441764832
524288,3,64,0,0.4614967405796051,0.5205419659614563,0.5248608589172363
524288,3,64,1,0.46204373240470886,0.5189930200576782,0.5256412029266357
524288,3,128,0,0.45869430899620056,0.5144077092409134,0.5189558565616608
524288,3,128,1,0.4578811526298523,0.5122774243354797,0.5158025622367859
524288,4,32,0,0.4759150743484497,0.5558940172195435,0.5367082357406616
524288,4,32,1,0.4607369899749756,0.5508544445037842,0.5346529483795166
524288,4,64,0,0.47526586055755615,0.559655636548996,0.5322588086128235
524288,4,64,1,0.46042659878730774,0.5218450129032135,0.5284689664840698
524288,4,128,0,0.4650094360113144,0.5389242470264435,0.5320319980382919
524288,4,128,1,0.4628579616546631,0.5196476578712463,0.5276627689599991
524288,6,32,0,0.46143412590026855,0.8248697519302368,0.6713598370552063
524288,6,32,1,0.48263031244277954,0.7930945754051208,0.6438019871711731
524288,6,64,0,0.45950576663017273,0.8002014458179474,0.6650091111660004
524288,6,64,1,0.4622705280780792,0.7616831362247467,0.62584188580513
524288,6,128,0,0.5022753030061722,0.9289012849330902,0.6631534099578857
524288,6,128,1,0.47585615515708923,0.8650417178869247,0.6235330402851105
524288,8,32,0,0.472797691822052,1.0667778253555298,0.8691325783729553
524288,8,32,1,0.4737113118171692,1.0245921611785889,0.8322632908821106
524288,8,64,0,0.4603903889656067,1.0725486278533936,0.8636007308959961
524288,8,64,1,0.46892860531806946,1.014931559562683,0.8259426653385162
524288,8,128,0,0.45169001817703247,1.054969146847725,0.8635361790657043
524288,8,128,1,0.4596938341856003,1.0115617364645004,0.8207288980484009
524288,16,32,0,0.4596784710884094,2.106980323791504,1.7209286093711853
524288,16,32,1,0.4569099545478821,2.0501402020454407,1.6371167302131653
524288,16,64,0,0.46403467655181885,2.1041551530361176,1.6788742542266846
524288,16,64,1,0.46043211221694946,2.0409040451049805,1.6302050352096558
524288,16,128,0,0.4593653827905655,2.091042846441269,1.9113929569721222
524288,16,128,1,0.47158440947532654,2.0373799204826355,1.6285058856010437
524288,32,32,0,0.4727100729942322,4.1823025941848755,3.3248196244239807
524288,32,32,1,0.4667590260505676,4.09417587518692,3.2642626762390137
524288,32,64,0,0.47001540660858154,4.352334082126617,3.3247784674167633
524288,32,64,1,0.45609402656555176,4.198913186788559,3.2847521007061005
524288,32,128,0,0.45885874330997467,4.165454998612404,3.3653767704963684
524288,32,128,1,0.4619844853878021,4.171624541282654,3.2520222812891006
524288,64,32,0,0.45724207162857056,8.389476597309113,6.63168728351593
524288,64,32,1,0.47427845001220703,8.248475015163422,6.529708445072174
524288,64,64,0,0.45687806606292725,8.400041371583939,7.0344041883945465
524288,64,64,1,0.4584898054599762,8.404774993658066,6.521167010068893
524288,64,128,0,0.45703817903995514,8.504221230745316,6.6338483691215515
524288,64,128,1,0.4735310822725296,8.231723383069038,6.581700876355171
1048576,1,32,0,0.25547587871551514,0.2726147472858429,0.27788102626800537
1048576,1,32,1,0.23320269584655762,0.2689357101917267,0.2714822590351105
1048576,1,64,0,0.23246733844280243,0.2574998289346695,0.2649621367454529
1048576,1,64,1,0.23147791624069214,0.25824326276779175,0.26540958881378174
1048576,1,128,0,0.23371675610542297,0.2639182284474373,0.2704748213291168
1048576,1,128,1,0.23273755609989166,0.26136869937181473,0.27550285309553146
1048576,2,32,0,0.23887521028518677,0.3452179729938507,0.37523266673088074
1048576,2,32,1,0.23908081650733948,0.27769240736961365,0.2801685035228729
1048576,2,64,0,0.23581849038600922,0.27003470063209534,0.2706034630537033
1048576,2,64,1,0.23800519108772278,0.2738564908504486,0.27088063955307007
1048576,2,128,0,0.23523800820112228,0.26419200748205185,0.2667074427008629
1048576,2,128,1,0.23117521405220032,0.2622234374284744,0.26463764905929565
1048576,3,32,0,0.23654136061668396,0.39286988973617554,0.33250218629837036
1048576,3,32,1,0.23642826080322266,0.37314561009407043,0.3174394965171814
1048576,3,64,0,0.2293296903371811,0.42588014900684357,0.33999451994895935
1048576,3,64,1,0.23788167536258698,0.37728507816791534,0.31164561212062836
1048576,3,128,0,0.2371256947517395,0.3859649822115898,0.3299529254436493
1048576,3,128,1,0.2466082125902176,0.3669223487377167,0.3160385191440582
1048576,4,32,0,0.2361316680908203,0.5289784967899323,0.43203431367874146
1048576,4,32,1,0.23180356621742249,0.4988377094268799,0.43673792481422424
1048576,4,64,0,0.23038794100284576,0.513946920633316,0.4355016201734543
1048576,4,64,1,0.23481710255146027,0.4964388757944107,0.4095180779695511
1048576,4,128,0,0.24527985602617264,0.5244146287441254,0.42607447504997253
1048576,4,128,1,0.23242150992155075,0.5056438520550728,0.41205645352602005
1048576,6,32,0,0.2360069751739502,0.7734161019325256,0.6319002211093903
1048576,6,32,1,0.23765552043914795,0.7495887577533722,0.6108043491840363
1048576,6,64,0,0.23267142474651337,0.8756900727748871,0.630567654967308
1048576,6,64,1,0.2388758808374405,0.756103590130806,0.609404057264328
1048576,6,128,0,0.232415109872818,0.7686417251825333,0.653612844645977
1048576,6,128,1,0.22924228012561798,0.7437893524765968,0.6088193207979202
1048576,8,32,0,0.2333565652370453,1.0326361656188965,0.8355115056037903
1048576,8,32,1,0.23878854513168335,1.0071555376052856,0.8876912295818329
1048576,8,64,0,0.2310064435005188,1.0320119559764862,0.8571069091558456
1048576,8,64,1,0.23065871000289917,1.0053246915340424,0.807730570435524
1048576,8,128,0,0.23106643557548523,1.0279148146510124,0.8602079078555107
1048576,8,128,1,0.23288484662771225,1.000049166381359,0.8077552169561386
1048576,16,32,0,0.23055467009544373,2.062998354434967,1.6933797597885132
1048576,16,32,1,0.2320563793182373,2.033138781785965,1.6720783412456512
1048576,16,64,0,0.2319531887769699,2.260086715221405,1.6511083394289017
1048576,16,64,1,0.23533995449543,2.027218297123909,1.6336419433355331
1048576,16,128,0,0.22740302979946136,2.075663208961487,1.6613081023097038
1048576,16,128,1,0.2288522943854332,2.03372623026371,1.6133301332592964
1048576,32,32,0,0.23532184958457947,4.15065860748291,3.3119164407253265
1048576,32,32,1,0.23166537284851074,4.098790854215622,3.2488926351070404
1048576,32,64,0,0.23777401447296143,4.129300013184547,3.354019343852997
1048576,32,64,1,0.23206090927124023,4.098692178726196,3.241895616054535
1048576,32,128,0,0.2362055853009224,4.128153033554554,3.286838360130787
1048576,32,128,1,0.23198265582323074,4.077575050294399,3.253402829170227
1048576,64,32,0,0.23356816172599792,8.389156192541122,6.637687981128693
1048576,64,32,1,0.23110714554786682,8.262389898300171,6.533614903688431
1048576,64,64,0,0.22976738214492798,8.32493445277214,6.583321303129196
1048576,64,64,1,0.2285262793302536,8.27650798857212,6.536332309246063
1048576,64,128,0,0.23303724825382233,8.308267205953598,6.593774549663067
1048576,64,128,1,0.23007221519947052,8.237481452524662,6.528294213116169
2097152,1,32,0,0.11648334562778473,0.14014039933681488,0.1369907408952713
2097152,1,32,1,0.11656194925308228,0.14029116928577423,0.14794106781482697
2097152,1,64,0,0.11493680626153946,0.13710346817970276,0.1354379951953888
2097152,1,64,1,0.11685739457607269,0.13504594564437866,0.13534584641456604
2097152,1,128,0,0.11923404037952423,0.13809319585561752,0.13539263233542442
2097152,1,128,1,0.12171018496155739,0.13791589066386223,0.13498280197381973
2097152,2,32,0,0.11684653162956238,0.24501745402812958,0.23248106241226196
2097152,2,32,1,0.11676125228404999,0.23402529954910278,0.20619402825832367
2097152,2,64,0,0.11408736556768417,0.2439495474100113,0.2120949849486351
2097152,2,64,1,0.11734838038682938,0.2326611578464508,0.20214947313070297
2097152,2,128,0,0.11568082869052887,0.24259274452924728,0.21026263758540154
2097152,2,128,1,0.11593052372336388,0.2314092367887497,0.20138072967529297
2097152,3,32,0,0.11570645868778229,0.36970551311969757,0.31053291261196136
2097152,3,32,1,0.11600878834724426,0.3614663928747177,0.3015727698802948
2097152,3,64,0,0.11764482408761978,0.3665188401937485,0.3086220547556877
2097152,3,64,1,0.1199030801653862,0.35659002512693405,0.3015874847769737
2097152,3,128,0,0.11588014289736748,0.3765884079039097,0.31429922208189964
2097152,3,128,1,0.11541692167520523,0.35613761097192764,0.2990849167108536
2097152,4,32,0,0.11691255867481232,0.49565957486629486,0.4118909537792206
2097152,4,32,1,0.11861051619052887,0.4903848022222519,0.4005366414785385
2097152,4,64,0,0.11568711698055267,0.4941060245037079,0.4108725041151047
2097152,4,64,1,0.11765112727880478,0.49109014868736267,0.40142929553985596
2097152,4,128,0,0.11590789258480072,0.4941498711705208,0.4120747819542885
2097152,4,128,1,0.11891984939575195,0.49002552032470703,0.39874599128961563
2097152,6,32,0,0.11678996682167053,0.7808105945587158,0.6133496165275574
2097152,6,32,1,0.116080641746521,0.7378038465976715,0.6021675616502762
2097152,6,64,0,0.11774183809757233,0.7537772133946419,0.6203693449497223
2097152,6,64,1,0.11591415107250214,0.7472430244088173,0.5989680290222168
2097152,6,128,0,0.11611228808760643,0.7564320862293243,0.6202619932591915
2097152,6,128,1,0.11562701314687729,0.7485363185405731,0.6029046326875687
2097152,8,32,0,0.11767694354057312,1.0116382539272308,0.8144155293703079
2097152,8,32,1,0.11866617202758789,0.9983083754777908,0.8008419275283813
2097152,8,64,0,0.11478443443775177,1.0260752588510513,0.8229801207780838
2097152,8,64,1,0.11499951034784317,0.9923756346106529,0.8017827868461609
2097152,8,128,0,0.11692183837294579,1.0155345909297466,0.832379050552845
2097152,8,128,1,0.11536753550171852,1.0083355903625488,0.8115082532167435
2097152,16,32,0,0.11706165969371796,2.1419220715761185,1.630346417427063
2097152,16,32,1,0.11982554197311401,2.0333958864212036,1.6086892038583755
2097152,16,64,0,0.11734770983457565,2.104931026697159,1.660502977669239
2097152,16,64,1,0.11575501412153244,2.020416334271431,1.6132341921329498
2097152,16,128,0,0.11840995028614998,2.0611353181302547,1.6350304037332535
2097152,16,128,1,0.11471010744571686,2.027749892324209,1.618164800107479
2097152,32,32,0,0.11417554318904877,4.127829626202583,3.284851089119911
2097152,32,32,1,0.12257397174835205,4.081100404262543,3.250030905008316
2097152,32,64,0,0.1192227154970169,4.116197399795055,3.2679073959589005
2097152,32,64,1,0.1153915748000145,4.082085222005844,3.2517818212509155
2097152,32,128,0,0.11804118379950523,4.159164130687714,3.272988561540842
2097152,32,128,1,0.11780915409326553,4.070764012634754,3.242597758769989
2097152,64,32,0,0.11891525983810425,8.336754515767097,6.581688389182091
2097152,64,32,1,0.11626999080181122,8.2422334253788,6.532236546278
2097152,64,64,0,0.11577210575342178,8.311558112502098,6.734688937664032
2097152,64,64,1,0.12055455893278122,8.247200973331928,6.649817205965519
2097152,64,128,0,0.11528115347027779,8.309570796787739,6.637126676738262
2097152,64,128,1,0.11616175249218941,8.233031380921602,6.5418048389256
4194304,1,32,0,0.05755022168159485,0.13062623143196106,0.11338910460472107
4194304,1,32,1,0.06090972572565079,0.13786493986845016,0.14315328747034073
4194304,1,64,0,0.05761600285768509,0.12785358726978302,0.11454944312572479
4194304,1,64,1,0.05803138390183449,0.12297813966870308,0.10841905698180199
4194304,1,128,0,0.058261556550860405,0.12951282784342766,0.11241080425679684
4194304,1,128,1,0.05809665843844414,0.12174838036298752,0.10904092527925968
4194304,2,32,0,0.059936314821243286,0.24199768900871277,0.2094051092863083
4194304,2,32,1,0.059005238115787506,0.22924373298883438,0.1976424679160118
4194304,2,64,0,0.05962192639708519,0.24096302315592766,0.20609527826309204
4194304,2,64,1,0.05972493439912796,0.22875642031431198,0.19727148115634918
4194304,2,128,0,0.0576497558504343,0.23424443788826466,0.2161065023392439
4194304,2,128,1,0.060617050155997276,0.2286083847284317,0.20744181983172894
4194304,3,32,0,0.05823967605829239,0.35828153043985367,0.30245891958475113
4194304,3,32,1,0.05881615728139877,0.3535829782485962,0.29674356430768967
4194304,3,64,0,0.057210132479667664,0.3612877242267132,0.30369213223457336
4194304,3,64,1,0.05872124060988426,0.35207151249051094,0.29942842945456505
4194304,3,128,0,0.05733446776866913,0.39669037610292435,0.3145289458334446
4194304,3,128,1,0.05788058415055275,0.3570455051958561,0.30441876128315926
4194304,4,32,0,0.059982746839523315,0.4915934279561043,0.40086038410663605
4194304,4,32,1,0.059522345662117004,0.48758527636528015,0.416460283100605
4194304,4,64,0,0.057827435433864594,0.4840269796550274,0.40765519067645073
4194304,4,64,1,0.057941071689128876,0.47790518030524254,0.3966433182358742
4194304,4,128,0,0.057347508147358894,0.48412856459617615,0.45268128253519535
4194304,4,128,1,0.05836055800318718,0.48715211264789104,0.42599425837397575
4194304,6,32,0,0.05834532529115677,0.8555938974022865,0.6044004112482071
4194304,6,32,1,0.05864925682544708,0.7313651815056801,0.6264596357941628
4194304,6,64,0,0.057932645082473755,0.7485410384833813,0.6930072940886021
4194304,6,64,1,0.057937733829021454,0.741980217397213,0.6591715477406979
4194304,6,128,0,0.057456325739622116,0.7453089728951454,0.6590027157217264
4194304,6,128,1,0.0593681950122118,0.7351550366729498,0.6329169943928719
4194304,8,32,0,0.058560214936733246,1.0012773051857948,0.843484103679657
4194304,8,32,1,0.06022248417139053,0.9910417795181274,0.8431389555335045
4194304,8,64,0,0.05725313350558281,1.0031159073114395,0.8720351979136467
4194304,8,64,1,0.05719901993870735,1.0141136832535267,0.8560544215142727
4194304,8,128,0,0.05871489830315113,1.037619510665536,0.9106912054121494
4194304,8,128,1,0.057589709758758545,1.0318232476711273,0.8723134063184261
4194304,16,32,0,0.05843555927276611,2.0431055277585983,1.7484318241477013
4194304,16,32,1,0.06069888174533844,2.0326819345355034,1.7372290939092636
4194304,16,64,0,0.05822990834712982,2.0566400475800037,1.7300656251609325
4194304,16,64,1,0.058351121842861176,2.0450835302472115,1.730287790298462
4194304,16,128,0,0.05952579900622368,2.0723293889313936,1.7412308640778065
4194304,16,128,1,0.05845256708562374,2.0662385784089565,1.7414873261004686
4194304,32,32,0,0.05962872505187988,4.18205014616251,3.5746564641594887
4194304,32,32,1,0.05845332145690918,4.194343745708466,3.526852138340473
4194304,32,64,0,0.05927153676748276,4.251782827079296,3.593728493899107
4194304,32,64,1,0.059637486934661865,4.253142099827528,3.559871084988117
4194304,32,128,0,0.059410832822322845,4.220682971179485,3.5581701323390007
4194304,32,128,1,0.057853683829307556,4.170372994616628,3.491185314953327
4194304,64,32,0,0.05809158831834793,8.756740719079971,7.402614988386631
4194304,64,32,1,0.060488902032375336,8.72635269165039,7.346337094902992
4194304,64,64,0,0.05804559588432312,8.685539778321981,7.296024076640606
4194304,64,64,1,0.058002572506666183,8.779213529080153,7.360911417752504
4194304,64,128,0,0.05687500908970833,8.522911300882697,7.254629088565707
4194304,64,128,1,0.05931241437792778,8.412429891526699,7.133200703188777
8388608,1,32,0,0.029047053307294846,0.12275411188602448,0.10685770213603973
8388608,1,32,1,0.029795803129673004,0.11896573007106781,0.10480619966983795
8388608,1,64,0,0.028988536447286606,0.12224957719445229,0.10663824900984764
8388608,1,64,1,0.04321235790848732,0.12192437052726746,0.10476969741284847
8388608,1,128,0,0.029102987609803677,0.1229564007371664,0.1069763507694006
8388608,1,128,1,0.029855535365641117,0.11820293497294188,0.11030847486108541
8388608,2,32,0,0.029196694493293762,0.2293376587331295,0.19701368734240532
8388608,2,32,1,0.02974540740251541,0.2240379899740219,0.19376739859580994
8388608,2,64,0,0.02892790362238884,0.2582580726593733,0.19663679413497448
8388608,2,64,1,0.028776807710528374,0.22383318841457367,0.19345096871256828
8388608,2,128,0,0.0284741697832942,0.23892002645879984,0.20474734157323837
8388608,2,128,1,0.02905858028680086,0.2302668709307909,0.20947939064353704
8388608,3,32,0,0.029043104499578476,0.3526823967695236,0.3127502165734768
8388608,3,32,1,0.02883455902338028,0.34954361617565155,0.3036127872765064
8388608,3,64,0,0.028795257210731506,0.3538504261523485,0.3463509138673544
8388608,3,64,1,0.02937004342675209,0.3521945644170046,0.3191305100917816
8388608,3,128,0,0.028884481638669968,0.3676143493503332,0.31134051736444235
8388608,3,128,1,0.028964282013475895,0.3543104808777571,0.3043169118463993
8388608,4,32,0,0.029121357947587967,0.47946811094880104,0.4212200865149498
8388608,4,32,1,0.029752984642982483,0.4783107601106167,0.40439873561263084
8388608,4,64,0,0.028623539954423904,0.5116010196506977,0.4128793850541115
8388608,4,64,1,0.029439376667141914,0.476032504811883,0.4086678270250559
8388608,4,128,0,0.028798257932066917,0.4981051031500101,0.430978624150157
8388608,4,128,1,0.028937285766005516,0.49474059510976076,0.4254548894241452
8388608,6,32,0,0.029323004186153412,0.7583836987614632,0.6284094527363777
8388608,6,32,1,0.029097389429807663,0.7372974827885628,0.6200929954648018
8388608,6,64,0,0.039870405569672585,0.7862965725362301,0.6894091442227364
8388608,6,64,1,0.029159262776374817,0.789228742942214,0.6868223492056131
8388608,6,128,0,0.028999594040215015,0.7601293940097094,0.6447581527754664
8388608,6,128,1,0.02887722384184599,0.7494374867528677,0.6351777035742998
8388608,8,32,0,0.02900141477584839,1.0215803273022175,0.9027221463620663
8388608,8,32,1,0.029330458492040634,1.026788417249918,0.8940073139965534
8388608,8,64,0,0.02989698015153408,1.0418575555086136,0.9054433014243841
8388608,8,64,1,0.028950847685337067,1.0354003887623549,0.8919938895851374
8388608,8,128,0,0.029106915928423405,1.0700784847140312,0.910117868334055
8388608,8,128,1,0.03831741213798523,1.0650697387754917,0.9101283084601164
8388608,16,32,0,0.028836306184530258,2.0424610935151577,1.689457505941391
8388608,16,32,1,0.029389984905719757,2.0281204394996166,1.663778118789196
8388608,16,64,0,0.028954336419701576,2.061041209846735,1.7122461684048176
8388608,16,64,1,0.028662992641329765,2.031007381156087,1.689706165343523
8388608,16,128,0,0.029423663392663002,2.038690132088959,1.6945699183270335
8388608,16,128,1,0.029452204704284668,2.0191773250699043,1.618355774320662
8388608,32,32,0,0.029190849512815475,4.190320871770382,3.513501700013876
8388608,32,32,1,0.02941470965743065,4.175462789833546,3.48076032102108
8388608,32,64,0,0.028774643316864967,4.2716953828930855,3.596682846546173
8388608,32,64,1,0.031228115782141685,4.221593610942364,3.5574235655367374
8388608,32,128,0,0.029109828174114227,4.233763901516795,3.62289263214916
8388608,32,128,1,0.028971916995942593,4.110067072324455,3.461307104676962
8388608,64,32,0,0.029139351099729538,8.936735708266497,7.470797307789326
8388608,64,32,1,0.029382672160863876,8.940094616264105,7.458635330200195
8388608,64,64,0,0.02863304503262043,8.943296443670988,7.570732807740569
8388608,64,64,1,0.02974640019237995,8.834997395053506,7.477345895022154
8388608,64,128,0,0.029671593569219112,8.638162563554943,7.474157279357314
8388608,64,128,1,0.029759571887552738,8.517304450273514,7.322913715615869
