Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
262144,2,32,0,0.022775650024414062,0.055303096771240234,0.0393599271774292
262144,2,32,1,0.023038744926452637,0.05554509162902832,0.03966367244720459
262144,2,64,0,0.02259308099746704,0.05498611927032471,0.03951609134674072
262144,2,64,1,0.022262394428253174,0.055018723011016846,0.03956788778305054
262144,2,128,0,0.02217814326286316,0.054916560649871826,0.03932332992553711
262144,2,128,1,0.022117286920547485,0.05495736002922058,0.03917655348777771
262144,3,32,0,0.02294135093688965,0.06826162338256836,0.040081143379211426
262144,3,32,1,0.022734761238098145,0.06866180896759033,0.04004180431365967
262144,3,64,0,0.02225738763809204,0.06838124990463257,0.03977775573730469
262144,3,64,1,0.022424936294555664,0.06812947988510132,0.039665818214416504
262144,3,128,0,0.022208750247955322,0.06801578402519226,0.03936341404914856
262144,3,128,1,0.022196650505065918,0.06813064217567444,0.03917384147644043
262144,4,32,0,0.022689342498779297,0.08299732208251953,0.04351317882537842
262144,4,32,1,0.02283942699432373,0.08308160305023193,0.04334533214569092
262144,4,64,0,0.022348344326019287,0.08321589231491089,0.04329967498779297
262144,4,64,1,0.02234470844268799,0.08304852247238159,0.04323852062225342
262144,4,128,0,0.022033631801605225,0.08283758163452148,0.04308786988258362
262144,4,128,1,0.022309601306915283,0.08267495036125183,0.043102532625198364
262144,6,32,0,0.02320718765258789,0.1134178638458252,0.051160216331481934
262144,6,32,1,0.022812485694885254,0.1134798526763916,0.050954580307006836
262144,6,64,0,0.022143900394439697,0.11316883563995361,0.05034363269805908
262144,6,64,1,0.022370636463165283,0.1130407452583313,0.050296783447265625
262144,6,128,0,0.022301673889160156,0.11296293139457703,0.050224870443344116
262144,6,128,1,0.022147685289382935,0.11286258697509766,0.05033561587333679
262144,8,32,0,0.02302861213684082,0.1431945562362671,0.05047404766082764
262144,8,32,1,0.022444725036621094,0.1436631679534912,0.050856828689575195
262144,8,64,0,0.02255845069885254,0.14322394132614136,0.050338149070739746
262144,8,64,1,0.022198140621185303,0.14305353164672852,0.05048203468322754
262144,8,128,0,0.02203693985939026,0.14290016889572144,0.05022767186164856
262144,8,128,1,0.02197018265724182,0.14291945099830627,0.05009302496910095
262144,16,32,0,0.022666573524475098,0.26315414905548096,0.06697070598602295
262144,16,32,1,0.022838592529296875,0.26305830478668213,0.06694507598876953
262144,16,64,0,0.022342383861541748,0.26335734128952026,0.06686174869537354
262144,16,64,1,0.022258877754211426,0.2630583643913269,0.066672682762146
262144,16,128,0,0.02225998044013977,0.2629377543926239,0.06694844365119934
262144,16,128,1,0.021807342767715454,0.2626318037509918,0.06656116247177124
262144,32,32,0,0.022563576698303223,0.5046279430389404,0.10990786552429199
262144,32,32,1,0.022667288780212402,0.5045642852783203,0.10995686054229736
262144,32,64,0,0.022243797779083252,0.5043544173240662,0.10946238040924072
262144,32,64,1,0.022151947021484375,0.5049033761024475,0.10947161912918091
262144,32,128,0,0.022221535444259644,0.5049853324890137,0.10933789610862732
262144,32,128,1,0.02212458848953247,0.5041149854660034,0.10913524031639099
262144,64,32,0,0.0223233699798584,0.9879723787307739,0.202736496925354
262144,64,32,1,0.02281343936920166,0.9877803325653076,0.2027987241744995
262144,64,64,0,0.022084057331085205,0.9869605898857117,0.20258337259292603
262144,64,64,1,0.022285640239715576,0.9884086847305298,0.20271903276443481
262144,64,128,0,0.02211165428161621,0.987194836139679,0.20246955752372742
262144,64,128,1,0.02198275923728943,0.9861055910587311,0.2024151086807251
524288,1,32,0,0.016340315341949463,0.034459829330444336,0.03054744005203247
524288,1,32,1,0.01627528667449951,0.034545838832855225,0.030726730823516846
524288,1,64,0,0.01622527837753296,0.034430354833602905,0.030530303716659546
524288,1,64,1,0.01624789834022522,0.034515976905822754,0.030629128217697144
524288,1,128,0,0.01597137749195099,0.03427298367023468,0.03036782145500183
524288,1,128,1,0.01604856550693512,0.03425769507884979,0.030453041195869446
524288,2,32,0,0.01632988452911377,0.0478672981262207,0.03237354755401611
524288,2,32,1,0.016469120979309082,0.04801076650619507,0.032304584980010986
524288,2,64,0,0.016113460063934326,0.0477292537689209,0.03217458724975586
524288,2,64,1,0.016090095043182373,0.04775422811508179,0.03225362300872803
524288,2,128,0,0.015967458486557007,0.04763899743556976,0.03220823407173157
524288,2,128,1,0.016119807958602905,0.04759015142917633,0.032156094908714294
524288,3,32,0,0.01633131504058838,0.06087183952331543,0.03258723020553589
524288,3,32,1,0.016441047191619873,0.06094640493392944,0.032552242279052734
524288,3,64,0,0.016175061464309692,0.06067284941673279,0.032362908124923706
524288,3,64,1,0.016093194484710693,0.060796648263931274,0.032321929931640625
524288,3,128,0,0.016137033700942993,0.06066054105758667,0.032268404960632324
524288,3,128,1,0.016015291213989258,0.06053416430950165,0.032088786363601685
524288,4,32,0,0.016267478466033936,0.0753822922706604,0.03612101078033447
524288,4,32,1,0.016481339931488037,0.07546240091323853,0.036040544509887695
524288,4,64,0,0.01618480682373047,0.07534709572792053,0.03592127561569214
524288,4,64,1,0.016126155853271484,0.07520344853401184,0.035841912031173706
524288,4,128,0,0.01608918607234955,0.075217604637146,0.03589954972267151
524288,4,128,1,0.015947669744491577,0.07538460195064545,0.03596629202365875
524288,6,32,0,0.016311466693878174,0.10549265146255493,0.04296088218688965
524288,6,32,1,0.016396701335906982,0.10578113794326782,0.0432736873626709
524288,6,64,0,0.01621994376182556,0.1054714024066925,0.042989909648895264
524288,6,64,1,0.01612919569015503,0.10550147294998169,0.04304060339927673
524288,6,128,0,0.016022801399230957,0.10527223348617554,0.042872801423072815
524288,6,128,1,0.01611723005771637,0.10561288893222809,0.043017417192459106
524288,8,32,0,0.016534864902496338,0.1350364089012146,0.04274564981460571
524288,8,32,1,0.016426444053649902,0.1355418562889099,0.04308152198791504
524288,8,64,0,0.016168057918548584,0.13508880138397217,0.04284769296646118
524288,8,64,1,0.016217589378356934,0.13505810499191284,0.04282325506210327
524288,8,128,0,0.015990182757377625,0.14278148114681244,0.04284095764160156
524288,8,128,1,0.016103193163871765,0.13506783545017242,0.04283405840396881
524288,16,32,0,0.016433775424957275,0.25418734550476074,0.05949056148529053
524288,16,32,1,0.01620650291442871,0.2544139623641968,0.05919402837753296
524288,16,64,0,0.01625525951385498,0.2546483874320984,0.059151917695999146
524288,16,64,1,0.016179054975509644,0.2550213932991028,0.05913954973220825
524288,16,128,0,0.016061142086982727,0.2539726197719574,0.05899178981781006
524288,16,128,1,0.016057148575782776,0.25438453257083893,0.05897863209247589
524288,32,32,0,0.01623392105102539,0.49549442529678345,0.10160249471664429
524288,32,32,1,0.01651906967163086,0.496288001537323,0.10181653499603271
524288,32,64,0,0.016139328479766846,0.49466195702552795,0.10139498114585876
524288,32,64,1,0.016172796487808228,0.49511778354644775,0.10154739022254944
524288,32,128,0,0.016052991151809692,0.49414971470832825,0.10129080712795258
524288,32,128,1,0.01599198579788208,0.4940129667520523,0.10123968124389648
524288,64,32,0,0.016367197036743164,0.9756424427032471,0.19436371326446533
524288,64,32,1,0.015625834465026855,0.9235578179359436,0.18418776988983154
524288,64,64,0,0.016093909740447998,0.974845290184021,0.19420430064201355
524288,64,64,1,0.016098827123641968,0.9758311808109283,0.19420945644378662
524288,64,128,0,0.015350788831710815,0.9230528324842453,0.18410710990428925
524288,64,128,1,0.01597169041633606,0.9745685011148453,0.19415326416492462
1048576,1,32,0,0.013027936220169067,0.030707716941833496,0.026979267597198486
1048576,1,32,1,0.013087213039398193,0.030677765607833862,0.02693578600883484
1048576,1,64,0,0.012903422117233276,0.030643343925476074,0.02692553400993347
1048576,1,64,1,0.012971088290214539,0.030603602528572083,0.026874423027038574
1048576,1,128,0,0.01293981820344925,0.030579887330532074,0.026874221861362457
1048576,1,128,1,0.012935809791088104,0.03049883246421814,0.026779361069202423
1048576,2,32,0,0.013034552335739136,0.04391592741012573,0.028696298599243164
1048576,2,32,1,0.013032406568527222,0.04396674036979675,0.02867165207862854
1048576,2,64,0,0.012954756617546082,0.04400607943534851,0.028685078024864197
1048576,2,64,1,0.012950465083122253,0.04391232132911682,0.028616592288017273
1048576,2,128,0,0.012916915118694305,0.04385140538215637,0.02855120599269867
1048576,2,128,1,0.012920267879962921,0.04386372119188309,0.028566226363182068
1048576,3,32,0,0.013044655323028564,0.05676952004432678,0.028675168752670288
1048576,3,32,1,0.013090282678604126,0.05665895342826843,0.028707534074783325
1048576,3,64,0,0.01294545829296112,0.05661587417125702,0.02864903211593628
1048576,3,64,1,0.012945100665092468,0.05659307539463043,0.028644010424613953
1048576,3,128,0,0.012911751866340637,0.05659257620573044,0.028588660061359406
1048576,3,128,1,0.012930154800415039,0.05655837804079056,0.028579004108905792
1048576,4,32,0,0.013074398040771484,0.07134127616882324,0.032274603843688965
1048576,4,32,1,0.013067632913589478,0.07125487923622131,0.03228530287742615
1048576,4,64,0,0.012965083122253418,0.07117781043052673,0.032189711928367615
1048576,4,64,1,0.012921720743179321,0.07133916020393372,0.03226110339164734
1048576,4,128,0,0.012939468026161194,0.07122760266065598,0.032211437821388245
1048576,4,128,1,0.012923955917358398,0.0711909756064415,0.03540365397930145
1048576,6,32,0,0.013086378574371338,0.10098597407341003,0.0391412079334259
1048576,6,32,1,0.013024687767028809,0.10100537538528442,0.03914281725883484
1048576,6,64,0,0.012945488095283508,0.1010684221982956,0.03908589482307434
1048576,6,64,1,0.012426391243934631,0.0967085212469101,0.03748425841331482
1048576,6,128,0,0.012951992452144623,0.1009455993771553,0.03908897936344147
1048576,6,128,1,0.01294555515050888,0.10093165189027786,0.039071857929229736
1048576,8,32,0,0.012968212366104126,0.13079077005386353,0.038939595222473145
1048576,8,32,1,0.013038277626037598,0.13084083795547485,0.03901928663253784
1048576,8,64,0,0.012956395745277405,0.13069520890712738,0.0389254093170166
1048576,8,64,1,0.012973174452781677,0.13090522587299347,0.03894020617008209
1048576,8,128,0,0.012928374111652374,0.1305471435189247,0.03883189707994461
1048576,8,128,1,0.012936778366565704,0.13055651634931564,0.03885146230459213
1048576,16,32,0,0.013035178184509277,0.24978801608085632,0.055060237646102905
1048576,16,32,1,0.01302570104598999,0.2497878074645996,0.05509427189826965
1048576,16,64,0,0.012974292039871216,0.24939343333244324,0.054992228746414185
1048576,16,64,1,0.012963160872459412,0.24955730140209198,0.0550045371055603
1048576,16,128,0,0.012948177754878998,0.2493792548775673,0.05494660884141922
1048576,16,128,1,0.0129290372133255,0.24930062144994736,0.05495191365480423
1048576,32,32,0,0.013053208589553833,0.48895424604415894,0.09729653596878052
1048576,32,32,1,0.012558281421661377,0.4682731032371521,0.09324765205383301
1048576,32,64,0,0.013013169169425964,0.4890398234128952,0.09725099802017212
1048576,32,64,1,0.012973681092262268,0.48887085914611816,0.0972607433795929
1048576,32,128,0,0.012365005910396576,0.46802452206611633,0.09317277371883392
1048576,32,128,1,0.012916959822177887,0.488739937543869,0.09721028059720993
1048576,64,32,0,0.009526848793029785,0.676995575428009,0.13334810733795166
1048576,64,32,1,0.009585738182067871,0.6770239472389221,0.13331115245819092
1048576,64,64,0,0.012412682175636292,0.9267972409725189,0.18192410469055176
1048576,64,64,1,0.012966975569725037,0.9679360240697861,0.18994185328483582
1048576,64,128,0,0.009591557085514069,0.7115533947944641,0.14185594767332077
1048576,64,128,1,0.012897849082946777,0.9678637832403183,0.16887065023183823
2097152,1,32,0,0.011361286044120789,0.02871793508529663,0.02505098283290863
2097152,1,32,1,0.01138487458229065,0.028760820627212524,0.025054603815078735
2097152,1,64,0,0.01134531944990158,0.028752505779266357,0.025042742490768433
2097152,1,64,1,0.01131816953420639,0.028693094849586487,0.025030076503753662
2097152,1,128,0,0.011310480535030365,0.028707187622785568,0.025018248707056046
2097152,1,128,1,0.011310804635286331,0.02865792065858841,0.02498682215809822
2097152,2,32,0,0.011349886655807495,0.041983142495155334,0.026704415678977966
2097152,2,32,1,0.011353746056556702,0.0419563353061676,0.026728138327598572
2097152,2,64,0,0.011345170438289642,0.04194316267967224,0.026704393327236176
2097152,2,64,1,0.011342458426952362,0.0419672355055809,0.026703692972660065
2097152,2,128,0,0.01132957637310028,0.041940923780202866,0.02669675275683403
2097152,2,128,1,0.011304806917905807,0.04188312962651253,0.02666991949081421
2097152,3,32,0,0.010693907737731934,0.05205132067203522,0.026764750480651855
2097152,3,32,1,0.010676681995391846,0.051282018423080444,0.02511437237262726
2097152,3,64,0,0.011318676173686981,0.05462520569562912,0.026740744709968567
2097152,3,64,1,0.011361166834831238,0.05473218858242035,0.026760578155517578
2097152,3,128,0,0.011304505169391632,0.05460197478532791,0.02671947330236435
2097152,3,128,1,0.011310108006000519,0.0545981340110302,0.026724785566329956
2097152,4,32,0,0.011389285326004028,0.06927217543125153,0.030306577682495117
2097152,4,32,1,0.01140044629573822,0.06928586959838867,0.03033137321472168
2097152,4,64,0,0.011351428925991058,0.06924305111169815,0.030282728374004364
2097152,4,64,1,0.011329978704452515,0.06919156759977341,0.030276186764240265
2097152,4,128,0,0.011311855167150497,0.0691445916891098,0.03022090345621109
2097152,4,128,1,0.011310834437608719,0.06917011737823486,0.03022826835513115
2097152,6,32,0,0.011385291814804077,0.0990133136510849,0.03717529773712158
2097152,6,32,1,0.011376142501831055,0.09895984828472137,0.03712473809719086
2097152,6,64,0,0.008203618228435516,0.07000274956226349,0.026408664882183075
2097152,6,64,1,0.008197292685508728,0.06995470821857452,0.026400528848171234
2097152,6,128,0,0.01133342832326889,0.09886761009693146,0.03708229213953018
2097152,6,128,1,0.011317562311887741,0.09885816276073456,0.03709118813276291
2097152,8,32,0,0.011372208595275879,0.12851744890213013,0.03695966303348541
2097152,8,32,1,0.011370107531547546,0.1285601258277893,0.036980271339416504
2097152,8,64,0,0.011362358927726746,0.1285468265414238,0.036915190517902374
2097152,8,64,1,0.011340871453285217,0.1285196840763092,0.03690975904464722
2097152,8,128,0,0.011314112693071365,0.1284831091761589,0.03690790385007858
2097152,8,128,1,0.00818345695734024,0.09117576479911804,0.03273169323801994
2097152,16,32,0,0.011406123638153076,0.24734582006931305,0.05299237370491028
2097152,16,32,1,0.010337471961975098,0.22482551634311676,0.04828403890132904
2097152,16,64,0,0.011325083673000336,0.24720410257577896,0.05297258496284485
2097152,16,64,1,0.011308036744594574,0.24716155230998993,0.0529605895280838
2097152,16,128,0,0.010328713804483414,0.22473574802279472,0.04819558933377266
2097152,16,128,1,0.011337734758853912,0.24713346362113953,0.05294983834028244
2097152,32,32,0,0.008234158158302307,0.34241385757923126,0.06734271347522736
2097152,32,32,1,0.008286848664283752,0.3424499183893204,0.06732285022735596
2097152,32,64,0,0.010649524629116058,0.455925889313221,0.08932387083768845
2097152,32,64,1,0.011315032839775085,0.4862644895911217,0.0952211320400238
2097152,32,128,0,0.008141394704580307,0.3559417948126793,0.07166995853185654
2097152,32,128,1,0.011310223489999771,0.48626333847641945,0.09506918117403984
2097152,64,32,0,0.011356696486473083,0.964894562959671,0.18789726495742798
2097152,64,32,1,0.008244544267654419,0.6932843625545502,0.14117446541786194
2097152,64,64,0,0.008213140070438385,0.7113062217831612,0.14227239042520523
2097152,64,64,1,0.01133330911397934,0.955336220562458,0.13689884543418884
2097152,64,128,0,0.011302664875984192,0.963906217366457,0.1581016704440117
2097152,64,128,1,0.011327315121889114,0.8595380410552025,0.1535528525710106
4194304,1,32,0,0.01055927574634552,0.027771063148975372,0.02412021905183792
4194304,1,32,1,0.010537147521972656,0.027777530252933502,0.024112679064273834
4194304,1,64,0,0.010513510555028915,0.027770642191171646,0.024106353521347046
4194304,1,64,1,0.010497968643903732,0.02772943675518036,0.024100080132484436
4194304,1,128,0,0.010480262339115143,0.02774466574192047,0.024092338979244232
4194304,1,128,1,0.010495919734239578,0.027723489329218864,0.024085327982902527
4194304,2,32,0,0.010544881224632263,0.040960803627967834,0.030070900917053223
4194304,2,32,1,0.009760148823261261,0.0380193367600441,0.023879319429397583
4194304,2,64,0,0.010490473359823227,0.040932681411504745,0.025720693171024323
4194304,2,64,1,0.01050259917974472,0.0409664548933506,0.025728628039360046
4194304,2,128,0,0.00973091647028923,0.03798189200460911,0.023846104741096497
4194304,2,128,1,0.009733179584145546,0.03798262029886246,0.023856593295931816
4194304,3,32,0,0.007516942918300629,0.03790341317653656,0.018274866044521332
4194304,3,32,1,0.007452979683876038,0.03791075944900513,0.018280670046806335
4194304,3,64,0,0.01055532693862915,0.0536222867667675,0.02577732503414154
4194304,3,64,1,0.007499165832996368,0.037889253348112106,0.018253210932016373
4194304,3,128,0,0.010498562827706337,0.05357817001640797,0.025738457217812538
4194304,3,128,1,0.010506518185138702,0.05358106270432472,0.02575026825070381
4194304,4,32,0,0.010507829487323761,0.06816434115171432,0.029298879206180573
4194304,4,32,1,0.010508045554161072,0.06815309077501297,0.02929045259952545
4194304,4,64,0,0.010484099388122559,0.06814151257276535,0.029274262487888336
4194304,4,64,1,0.010493200272321701,0.06813159957528114,0.02925078570842743
4194304,4,128,0,0.010523190721869469,0.06811311654746532,0.029250608757138252
4194304,4,128,1,0.010508611798286438,0.06810293532907963,0.029251225292682648
4194304,6,32,0,0.010543927550315857,0.09801626205444336,0.03620459884405136
4194304,6,32,1,0.010543093085289001,0.09798764437437057,0.03620962053537369
4194304,6,64,0,0.007462389767169952,0.06900996342301369,0.025556862354278564
4194304,6,64,1,0.00745011493563652,0.06911572068929672,0.025911208242177963
4194304,6,128,0,0.010527556762099266,0.09783218801021576,0.03613262064754963
4194304,6,128,1,0.010490790009498596,0.09781297668814659,0.036114996299147606
4194304,8,32,0,0.010524794459342957,0.1274363324046135,0.0359436571598053
4194304,8,32,1,0.010548651218414307,0.1275487244129181,0.035958193242549896
4194304,8,64,0,0.010537028312683105,0.12749366462230682,0.0359201654791832
4194304,8,64,1,0.010537426918745041,0.12743877992033958,0.035929471254348755
4194304,8,128,0,0.010490451008081436,0.12739339470863342,0.03591267019510269
4194304,8,128,1,0.010507754981517792,0.1273924671113491,0.03592126443982124
4194304,16,32,0,0.0075072720646858215,0.17416667938232422,0.037560105323791504
4194304,16,32,1,0.0074824318289756775,0.17338281124830246,0.03697098791599274
4194304,16,64,0,0.010503686964511871,0.24604392424225807,0.051892705261707306
4194304,16,64,1,0.010515958070755005,0.24605340510606766,0.05191345140337944
4194304,16,128,0,0.007505582645535469,0.17741337046027184,0.0406199935823679
4194304,16,128,1,0.010488763451576233,0.24450640194118023,0.038233039900660515
4194304,32,32,0,0.010510310530662537,0.4850185364484787,0.09421483427286148
4194304,32,32,1,0.00748094916343689,0.3468151018023491,0.07117099314928055
4194304,32,64,0,0.007460843771696091,0.3585689850151539,0.07140489295125008
4194304,32,64,1,0.010250672698020935,0.47444701939821243,0.09151234105229378
4194304,32,128,0,0.010497938841581345,0.4845277387648821,0.07452842406928539
4194304,32,128,1,0.010499980300664902,0.46843149699270725,0.07035966776311398
4194304,64,32,0,0.007509462535381317,0.7146390676498413,0.1408035084605217
4194304,64,32,1,0.0075179412961006165,0.7102420628070831,0.14133556187152863
4194304,64,64,0,0.01052752137184143,0.8959526047110558,0.14077243953943253
4194304,64,64,1,0.010501444339752197,0.9553437270224094,0.13691991195082664
4194304,64,128,0,0.01050410233438015,0.7870877049863338,0.1396059300750494
4194304,64,128,1,0.010525548830628395,0.7867442034184933,0.13944887928664684
8388608,1,32,0,0.01010330393910408,0.027278117835521698,0.02363305166363716
8388608,1,32,1,0.01012491062283516,0.027266498655080795,0.023632049560546875
8388608,1,64,0,0.009344307705760002,0.025265861302614212,0.021914642304182053
8388608,1,64,1,0.009345820173621178,0.025268441066145897,0.021936574950814247
8388608,1,128,0,0.010101133957505226,0.027233116328716278,0.02361918706446886
8388608,1,128,1,0.010092987678945065,0.02721668779850006,0.02362092398107052
8388608,2,32,0,0.009251046925783157,0.03713985159993172,0.023139845579862595
8388608,2,32,1,0.009251110255718231,0.03716270998120308,0.023174360394477844
8388608,2,64,0,0.0101105235517025,0.0404768493026495,0.02524435520172119
8388608,2,64,1,0.009251581504940987,0.03710919804871082,0.023153474554419518
8388608,2,128,0,0.010067850351333618,0.04042841121554375,0.0252276249229908
8388608,2,128,1,0.007152996025979519,0.028527661226689816,0.01884443685412407
8388608,3,32,0,0.007164113223552704,0.037420839071273804,0.01784203201532364
8388608,3,32,1,0.007148928940296173,0.03743007406592369,0.017844736576080322
8388608,3,64,0,0.010079421103000641,0.053083181381225586,0.02526683546602726
8388608,3,64,1,0.010086305439472198,0.053087688982486725,0.025273697450757027
8388608,3,128,0,0.008118832483887672,0.04269069619476795,0.02032710611820221
8388608,3,128,1,0.010104618035256863,0.05308490712195635,0.02527273166924715
8388608,4,32,0,0.010087285190820694,0.06765274703502655,0.02879365161061287
8388608,4,32,1,0.010084051638841629,0.06763005256652832,0.028787653893232346
8388608,4,64,0,0.01009727269411087,0.06762533262372017,0.028779249638319016
8388608,4,64,1,0.01009182259440422,0.06761466898024082,0.028783617541193962
8388608,4,128,0,0.007133573293685913,0.04760970268398523,0.020248270593583584
8388608,4,128,1,0.010080012492835522,0.06760319881141186,0.028779699467122555
8388608,6,32,0,0.007148519158363342,0.06852473691105843,0.0251334086060524
8388608,6,32,1,0.007147789001464844,0.06852112710475922,0.025133393704891205
8388608,6,64,0,0.01010318286716938,0.09731759130954742,0.035640642046928406
8388608,6,64,1,0.007192790508270264,0.06948374956846237,0.0272244643419981
8388608,6,128,0,0.007133748382329941,0.07222982216626406,0.02717998158186674
8388608,6,128,1,0.010086456313729286,0.09729436691850424,0.03561481274664402
8388608,8,32,0,0.007197484374046326,0.09001654013991356,0.026809342205524445
8388608,8,32,1,0.0072031207382678986,0.0900014080107212,0.025176197290420532
8388608,8,64,0,0.009542090818285942,0.1201874315738678,0.03356741555035114
8388608,8,64,1,0.010081471875309944,0.12686895206570625,0.03542518988251686
8388608,8,128,0,0.007189487107098103,0.09522853326052427,0.027063991874456406
8388608,8,128,1,0.009798834100365639,0.12280405312776566,0.03423958830535412
8388608,16,32,0,0.010131537914276123,0.24557606503367424,0.051473889499902725
8388608,16,32,1,0.0071049705147743225,0.17447742819786072,0.03865942731499672
8388608,16,64,0,0.007584892213344574,0.1841682270169258,0.03888477571308613
8388608,16,64,1,0.010100293904542923,0.24545391090214252,0.05139794014394283
8388608,16,128,0,0.010095255449414253,0.21089434158056974,0.03882891312241554
8388608,16,128,1,0.01009170152246952,0.21583853289484978,0.038902671076357365
8388608,32,32,0,0.007201582193374634,0.36093511432409286,0.07092040777206421
8388608,32,32,1,0.007206588983535767,0.3598984256386757,0.07091009244322777
8388608,32,64,0,0.010118668898940086,0.47453897446393967,0.06859706901013851
8388608,32,64,1,0.010079879313707352,0.42586437426507473,0.07036621123552322
8388608,32,128,0,0.01009716559201479,0.3916628323495388,0.07090768776834011
8388608,32,128,1,0.010108193382620811,0.3996383985504508,0.07061737962067127
8388608,64,32,0,0.01012168824672699,0.9010739326477051,0.1411631889641285
8388608,64,32,1,0.010142698884010315,0.9042432047426701,0.1682577282190323
8388608,64,64,0,0.010086482390761375,0.7878588456660509,0.1397941205650568
8388608,64,64,1,0.010079123079776764,0.805453596636653,0.1397831942886114
8388608,64,128,0,0.010086932219564915,0.7820788072422147,0.1400075312703848
8388608,64,128,1,0.010088305920362473,0.7857448263093829,0.13953265082091093
