Size (B),Block Size (B),Write Chn,Read Chn,Local Buffer Size (B),Time (ns),Inst,Cycle,Cache Ref,Cache Miss,Pipe RW,Pipe Stall,Pipe Sync
4194304,131072,3,1,0,0.326366,3.62659,1.28757,0.0629719,5.61568e-7,3.05176e-5,4.36984e-11,1.87903e-9
4194304,131072,3,1,32768,0.332735,3.62699,1.29118,0.0629568,6.65877e-7,3.05176e-5,4.36984e-11,1.87903e-9
4194304,131072,4,4,0,0.431424,4.62662,1.70244,0.0627963,3.20159e-5,3.05176e-5,5.82077e-11,2.50293e-9
4194304,131072,4,4,32768,0.432111,4.62701,1.70492,0.0629919,1.47114e-6,3.05176e-5,5.82077e-11,2.50293e-9
4194304,131072,4,12,0,1.27108,4.7254,5.01646,0.0631913,1.09497e-6,3.05176e-5,3.05104e-5,0.000456989
4194304,131072,4,12,32768,1.26683,4.80202,4.99975,0.0632145,1.03782e-7,3.05176e-5,3.05106e-5,0.000446335
4194304,131072,6,2,0,0.645975,6.62666,2.52918,0.0630823,3.28175e-7,3.05176e-5,8.73968e-11,3.75806e-9
4194304,131072,6,2,32768,0.637395,6.62706,2.51541,0.0629632,1.61422e-6,3.05176e-5,8.73968e-11,3.75806e-9
4194304,131072,8,8,0,0.846832,8.62672,3.34193,0.0630142,2.16207e-6,3.05176e-5,2.85101e-7,2.91737e-7
4194304,131072,8,8,32768,0.851333,8.6271,3.35961,0.0630039,3.93321e-6,3.05176e-5,1.16415e-10,5.00586e-9
4194304,131072,12,4,0,1.26961,12.6268,5.01095,0.0630819,4.21528e-6,3.05176e-5,1.75308e-10,7.53823e-9
4194304,131072,12,4,32768,1.26774,12.6272,5.00281,0.0630975,6.9059e-6,3.05176e-5,1.75308e-10,7.53823e-9
4194304,262144,1,3,0,0.386477,1.64693,1.52425,0.0627232,1.10033e-7,1.52588e-5,1.52575e-5,0.000167025
4194304,262144,1,3,32768,0.331031,1.67812,1.30621,0.0627506,5.20885e-8,1.52588e-5,1.52569e-5,0.000121759
4194304,262144,2,2,0,0.222926,2.62581,0.879381,0.0626736,7.68632e-8,1.52588e-5,2.91038e-11,1.25146e-9
4194304,262144,2,2,32768,0.222817,2.62601,0.879,0.0625761,9.06002e-8,1.52588e-5,2.91038e-11,1.25146e-9
4194304,262144,2,6,0,0.669705,2.67816,2.64159,0.062794,2.35884e-7,1.52588e-5,1.52567e-5,0.000232512
