Size,Repeat,Alloc Size,Readable,Host Accessible,Host Writable,Host Pointer,Time (ns)
16384,128,8388608,true,false,false,false,1.8883061408996582
16384,128,8388608,true,false,false,false,1.5544915199279785
16384,128,8388608,true,false,false,false,1.5505809783935547
16384,128,8388608,true,false,false,false,1.5450615882873535
16384,128,8388608,true,false,false,false,1.8870463371276855
16384,128,8388608,true,true,false,false,1.5611510276794434
16384,128,8388608,true,true,false,false,1.8720636367797852
16384,128,8388608,true,true,false,false,1.88106107711792
16384,128,8388608,true,true,false,false,2.5118556022644043
16384,128,8388608,true,true,false,false,1.568840503692627
16384,128,8388608,true,true,false,false,1.5648746490478516
16384,128,8388608,true,true,false,false,1.5757331848144531
16384,128,8388608,true,true,false,false,1.5511236190795898
16384,128,8388608,true,true,false,false,1.5697236061096191
16384,128,8388608,true,true,false,false,1.8433685302734375
16384,128,8388608,true,true,false,false,1.5567035675048828
16384,128,8388608,true,true,false,false,1.5403318405151367
16384,128,8388608,true,true,false,false,1.558821201324463
16384,128,8388608,true,true,false,false,1.8894147872924805
16384,128,8388608,true,true,false,false,1.5381808280944824
16384,128,8388608,true,true,false,false,1.858302116394043
16384,128,8388608,true,true,false,false,1.571721076965332
16384,128,8388608,true,true,false,false,1.5552620887756348
16384,128,8388608,true,true,false,false,1.5706052780151367
16384,128,8388608,true,true,false,false,1.5530095100402832
16384,128,8388608,true,true,false,false,1.56878662109375
16384,128,8388608,true,true,false,false,2.562681198120117
16384,128,8388608,true,true,false,false,1.5565681457519531
16384,128,8388608,true,true,false,false,1.5772757530212402
16384,128,8388608,true,true,false,false,2.567695140838623
16384,128,8388608,true,true,false,false,1.8747258186340332
16384,128,8388608,true,true,false,false,1.571664810180664
16384,128,8388608,true,true,false,false,1.5614848136901855
16384,128,8388608,true,true,false,false,1.5659561157226562
16384,128,8388608,true,true,false,false,1.5545439720153809
16384,128,8388608,true,true,false,false,1.5464386940002441
16384,128,8388608,true,true,false,false,1.5535173416137695
16384,128,8388608,true,true,false,false,1.85957670211792
16384,128,8388608,true,true,false,false,1.5513176918029785
16384,128,8388608,true,true,false,false,1.5568556785583496
16384,128,8388608,true,true,false,false,1.541153907775879
16384,128,8388608,true,true,false,false,1.5518393516540527
16384,128,8388608,true,true,false,false,1.5687646865844727
16384,128,8388608,true,true,false,false,1.8804755210876465
16384,128,8388608,true,true,false,false,1.56196928024292
16384,128,8388608,true,true,false,false,1.553725242614746
16384,128,8388608,true,true,false,false,1.5574212074279785
16384,128,8388608,true,true,false,false,1.5475525856018066
16384,128,8388608,true,true,false,false,1.8875746726989746
16384,128,8388608,true,true,false,false,1.5539793968200684
16384,128,8388608,true,true,false,false,1.5682482719421387
16384,128,8388608,true,true,false,false,1.5262250900268555
16384,128,8388608,true,true,false,false,1.5513372421264648
16384,128,8388608,true,true,false,false,2.542691707611084
16384,128,8388608,true,true,false,false,1.571641445159912
16384,128,8388608,true,true,false,false,1.5615062713623047
16384,128,8388608,true,true,false,false,2.5516815185546875
16384,128,8388608,true,true,false,false,1.5626187324523926
16384,128,8388608,true,true,false,false,1.5609097480773926
16384,128,8388608,true,true,false,false,1.8763856887817383
16384,128,8388608,true,true,true,false,1.5461559295654297
16384,128,8388608,true,true,true,false,1.5378122329711914
16384,128,8388608,true,true,true,false,1.5712223052978516
16384,128,8388608,true,true,true,false,1.875600814819336
16384,128,8388608,true,true,true,false,1.5364174842834473
16384,128,8388608,true,true,true,false,1.5450892448425293
16384,128,8388608,true,true,true,false,1.5649328231811523
16384,128,8388608,true,true,true,false,1.5499320030212402
16384,128,8388608,true,true,true,false,1.576645851135254
16384,128,8388608,true,true,true,false,1.540733814239502
16384,128,8388608,true,true,true,false,2.0300726890563965
16384,128,8388608,true,true,true,false,1.5565185546875
16384,128,8388608,true,true,true,false,1.56146240234375
16384,128,8388608,true,true,true,false,1.5560302734375
16384,128,8388608,true,true,true,false,1.9777913093566895
16384,128,8388608,true,true,true,false,1.6634202003479004
16384,128,8388608,true,true,true,false,1.5484728813171387
16384,128,8388608,true,true,true,false,1.5653223991394043
16384,128,8388608,true,true,true,false,1.5506477355957031
16384,128,8388608,true,true,true,false,1.5696630477905273
16384,128,8388608,true,true,true,false,1.5577716827392578
16384,128,8388608,true,true,true,false,1.541468620300293
16384,128,8388608,true,true,true,false,1.54274320602417
16384,128,8388608,true,true,true,false,1.6497130393981934
16384,128,8388608,true,true,true,false,1.545217514038086
16384,128,8388608,true,true,true,false,1.5601377487182617
16384,128,8388608,true,true,true,false,1.5853514671325684
16384,128,8388608,true,true,true,false,1.873436450958252
16384,128,8388608,true,true,true,false,1.5636234283447266
16384,128,8388608,true,true,true,false,12.469896793365479
16384,128,8388608,true,true,true,false,1.5499963760375977
16384,128,8388608,true,true,true,false,1.550828456878662
16384,128,8388608,true,true,true,false,1.8699007034301758
16384,128,8388608,true,true,true,false,1.5505890846252441
16384,128,8388608,true,true,true,false,2.5387792587280273
16384,128,8388608,true,true,true,false,1.5904369354248047
16384,128,8388608,true,true,true,false,1.55318021774292
16384,128,8388608,true,true,true,false,2.5460777282714844
16384,128,8388608,true,true,true,false,1.5556082725524902
16384,128,8388608,true,true,true,false,1.546830177307129
16384,128,8388608,true,true,true,false,1.7652130126953125
16384,128,8388608,true,true,true,false,2.5277576446533203
16384,128,8388608,true,true,true,false,1.8696708679199219
16384,128,8388608,true,true,true,false,1.5367956161499023
16384,128,8388608,true,true,true,false,1.5620737075805664
16384,128,8388608,true,true,true,false,1.550097942352295
16384,128,8388608,true,true,true,false,1.5630559921264648
16384,128,8388608,true,true,true,false,1.553494930267334
16384,128,8388608,true,true,true,false,1.5563769340515137
16384,128,8388608,true,true,true,false,2.2348313331604004
16384,128,8388608,true,true,true,false,1.5525732040405273
16384,128,8388608,true,true,true,false,1.5469727516174316
16384,128,8388608,true,true,true,false,1.5756211280822754
16384,128,8388608,true,true,true,false,1.554069995880127
16384,128,8388608,true,true,true,false,1.5537710189819336
16384,128,8388608,true,true,true,true,2.4220638275146484
16384,128,8388608,true,true,true,true,1.5634379386901855
16384,128,8388608,true,true,true,true,1.570204257965088
16384,128,8388608,true,true,true,true,1.7227845191955566
16384,128,8388608,true,true,true,true,1.5590381622314453
16384,128,8388608,true,true,true,true,1.5653233528137207
16384,128,8388608,true,true,true,true,1.555765151977539
16384,128,8388608,true,true,true,true,1.982645034790039
16384,128,8388608,true,true,true,true,1.5816397666931152
16384,128,8388608,true,true,true,true,1.5577120780944824
16384,128,8388608,true,true,true,true,1.5480890274047852
16384,128,8388608,true,true,true,true,1.8837504386901855
16384,128,8388608,true,true,true,true,1.562734603881836
16384,128,8388608,true,true,true,true,1.5614924430847168
16384,128,8388608,true,true,true,true,1.552321434020996
16384,128,8388608,true,true,true,true,1.5740246772766113
16384,128,8388608,true,true,true,true,1.556856632232666
16384,128,8388608,true,true,true,true,1.856450080871582
16384,128,8388608,true,true,true,true,1.5544309616088867
16384,128,8388608,true,true,true,true,1.561262607574463
16384,128,8388608,true,true,true,true,1.8551836013793945
16384,128,8388608,true,true,true,true,1.5426921844482422
16384,128,8388608,true,true,true,true,1.5469121932983398
16384,128,8388608,true,true,true,true,1.589919090270996
16384,128,8388608,true,true,true,true,1.5612473487854004
16384,128,8388608,true,true,true,true,1.5430669784545898
16384,128,8388608,true,true,true,true,1.5478096008300781
16384,128,8388608,true,true,true,true,2.2457356452941895
16384,128,8388608,true,true,true,true,1.5432796478271484
16384,128,8388608,true,true,true,true,2.563699245452881
16384,128,8388608,true,true,true,true,1.552839756011963
16384,128,8388608,true,true,true,true,1.5443644523620605
16384,128,8388608,true,true,true,true,1.8691534996032715
16384,128,8388608,true,true,true,true,1.5546536445617676
16384,128,8388608,true,true,true,true,1.5590839385986328
16384,128,8388608,true,true,true,true,1.8692846298217773
16384,128,8388608,true,true,true,true,1.5413661003112793
16384,128,8388608,true,true,true,true,1.5556883811950684
16384,128,8388608,true,true,true,true,1.5455565452575684
16384,128,8388608,true,true,true,true,1.865335464477539
16384,128,8388608,true,true,true,true,1.8815832138061523
16384,128,8388608,true,true,true,true,1.557100772857666
16384,128,8388608,true,true,true,true,1.850198745727539
16384,128,8388608,true,true,true,true,1.981473445892334
16384,128,8388608,true,true,true,true,1.7053894996643066
16384,128,8388608,true,true,true,true,1.5425639152526855
16384,128,8388608,true,true,true,true,1.570368766784668
16384,128,8388608,true,true,true,true,1.5547032356262207
16384,128,8388608,true,true,true,true,1.5441551208496094
16384,128,8388608,true,true,true,true,1.5612096786499023
16384,128,8388608,true,true,true,true,1.5593080520629883
16384,128,8388608,true,true,true,true,1.5526142120361328
16384,128,8388608,true,true,true,true,1.5442066192626953
16384,128,8388608,true,true,true,true,1.5602216720581055
16384,128,8388608,true,true,true,true,1.5622859001159668
16384,256,16384,false,false,false,false,1.553654670715332
16384,256,16384,false,false,false,false,1.5414783954620361
16384,256,16384,false,false,false,false,1.5618174076080322
16384,256,16384,false,false,false,false,1.5342319011688232
16384,256,16384,false,false,false,false,1.8654310703277588
16384,256,16384,false,false,false,false,1.5398948192596436
16384,256,16384,false,false,false,false,1.5342161655426025
16384,256,16384,false,false,false,false,1.8778505325317383
16384,256,16384,false,false,false,false,1.5273935794830322
16384,256,16384,false,false,false,false,1.5436019897460938
16384,256,16384,false,false,false,false,1.5552010536193848
16384,256,16384,false,false,false,false,1.546220064163208
16384,256,16384,false,false,false,false,5.759767770767212
16384,256,16384,false,false,false,false,1.5471117496490479
16384,256,16384,false,false,false,false,1.5295827388763428
16384,256,16384,false,false,false,false,2.5301663875579834
16384,256,16384,false,false,false,false,1.533846378326416
16384,256,16384,false,false,false,false,1.5657048225402832
16384,256,16384,false,false,false,false,1.5723626613616943
16384,256,16384,false,false,false,false,1.5641202926635742
16384,256,16384,false,false,false,false,1.5723989009857178
16384,256,16384,false,false,false,false,1.5371699333190918
16384,256,16384,false,false,false,false,1.5383498668670654
16384,256,16384,false,false,false,false,1.523083209991455
16384,256,16384,false,false,false,false,1.5763654708862305
16384,256,16384,false,false,false,false,1.8503687381744385
16384,256,16384,false,false,false,false,1.5444445610046387
16384,256,16384,false,false,false,false,1.5553619861602783
16384,256,16384,false,false,false,false,1.536177635192871
16384,256,16384,false,false,false,false,1.523932695388794
16384,256,16384,false,false,false,false,2.209429979324341
16384,256,16384,false,false,false,false,1.534874677658081
16384,256,16384,false,false,false,false,1.5287325382232666
16384,256,16384,false,false,false,false,1.5307509899139404
16384,256,16384,false,false,false,false,1.5354924201965332
16384,256,16384,false,false,false,false,1.546264410018921
16384,256,16384,false,false,false,false,1.8574726581573486
16384,256,16384,false,false,false,false,1.5324962139129639
16384,256,16384,false,false,false,false,1.758333683013916
16384,256,16384,false,false,false,false,2.53617787361145
16384,256,16384,false,false,false,false,1.565354824066162
16384,256,16384,false,false,false,false,1.5343000888824463
16384,256,16384,false,false,false,false,1.5376956462860107
16384,256,16384,false,false,false,false,1.5349199771881104
16384,256,16384,false,false,false,false,1.5317213535308838
16384,256,16384,false,false,false,false,1.531203269958496
16384,256,16384,false,false,false,false,1.5357751846313477
16384,256,16384,false,false,false,false,2.1860833168029785
16384,256,16384,false,false,false,false,1.536224126815796
16384,256,16384,false,false,false,false,1.5375940799713135
16384,256,16384,false,false,false,false,2.0844526290893555
16384,256,16384,false,false,false,false,2.5338926315307617
16384,256,16384,false,false,false,false,2.2020645141601562
16384,256,16384,false,false,false,false,1.5515103340148926
16384,256,16384,false,false,false,false,1.5513665676116943
16384,256,16384,false,true,false,false,1.5497684478759766
16384,256,16384,false,true,false,false,1.8661835193634033
16384,256,16384,false,true,false,false,1.8507061004638672
16384,256,16384,false,true,false,false,1.5352637767791748
16384,256,16384,false,true,false,false,1.5310595035552979
16384,256,16384,false,true,false,false,1.5439839363098145
16384,256,16384,false,true,false,false,1.8603956699371338
16384,256,16384,false,true,false,false,1.5789587497711182
16384,256,16384,false,true,false,false,1.5526022911071777
16384,256,16384,false,true,false,false,1.5380520820617676
16384,256,16384,false,true,false,false,1.5422677993774414
16384,256,16384,false,true,false,false,1.8612277507781982
16384,256,16384,false,true,false,false,1.532853603363037
16384,256,16384,false,true,false,false,1.53776216506958
16384,256,16384,false,true,false,false,1.540440320968628
16384,256,16384,false,true,false,false,1.5492019653320312
16384,256,16384,false,true,false,false,1.7082390785217285
16384,256,16384,false,true,false,false,1.5275328159332275
16384,256,16384,false,true,false,false,1.5554513931274414
16384,256,16384,false,true,false,false,1.8537864685058594
16384,256,16384,false,true,false,false,1.5229771137237549
16384,256,16384,false,true,false,false,1.5598814487457275
16384,256,16384,false,true,false,false,1.857316493988037
16384,256,16384,false,true,false,false,1.5328295230865479
16384,256,16384,false,true,false,false,1.533395528793335
16384,256,16384,false,true,false,false,1.548647165298462
16384,256,16384,false,true,false,false,1.7790606021881104
16384,256,16384,false,true,false,false,1.5312085151672363
16384,256,16384,false,true,false,false,1.53782320022583
16384,256,16384,false,true,false,false,1.7519793510437012
16384,256,16384,false,true,false,false,1.5294506549835205
16384,256,16384,false,true,false,false,1.544262170791626
16384,256,16384,false,true,false,false,1.5284192562103271
16384,256,16384,false,true,false,false,1.532871961593628
16384,256,16384,false,true,false,false,1.5449368953704834
16384,256,16384,false,true,false,false,1.5365591049194336
16384,256,16384,false,true,false,false,1.8452012538909912
16384,256,16384,false,true,false,false,1.5507056713104248
16384,256,16384,false,true,false,false,1.5369842052459717
16384,256,16384,false,true,false,false,1.8634638786315918
16384,256,16384,false,true,false,false,1.535496473312378
16384,256,16384,false,true,false,false,2.569089889526367
16384,256,16384,false,true,false,false,1.540269136428833
16384,256,16384,false,true,false,false,1.5326964855194092
16384,256,16384,false,true,false,false,1.5484602451324463
16384,256,16384,false,true,false,false,1.5544979572296143
16384,256,16384,false,true,false,false,1.5404446125030518
16384,256,16384,false,true,false,false,1.538750171661377
16384,256,16384,false,true,false,false,1.8355598449707031
16384,256,16384,false,true,false,false,2.555506944656372
16384,256,16384,false,true,false,false,1.5281140804290771
16384,256,16384,false,true,false,false,1.5437817573547363
16384,256,16384,false,true,false,false,1.53615403175354
16384,256,16384,false,true,false,false,1.8658366203308105
16384,256,16384,false,true,false,false,1.5367417335510254
16384,256,16384,false,true,true,false,1.567025899887085
16384,256,16384,false,true,true,false,1.861055850982666
16384,256,16384,false,true,true,false,1.5319445133209229
16384,256,16384,false,true,true,false,1.5504605770111084
16384,256,16384,false,true,true,false,1.8489031791687012
16384,256,16384,false,true,true,false,1.5393359661102295
16384,256,16384,false,true,true,false,1.5289428234100342
16384,256,16384,false,true,true,false,1.8524751663208008
16384,256,16384,false,true,true,false,1.5427219867706299
16384,256,16384,false,true,true,false,1.5477657318115234
16384,256,16384,false,true,true,false,1.534121036529541
16384,256,16384,false,true,true,false,1.528881549835205
16384,256,16384,false,true,true,false,1.5388140678405762
16384,256,16384,false,true,true,false,1.5360479354858398
16384,256,16384,false,true,true,false,1.5266766548156738
16384,256,16384,false,true,true,false,1.527867317199707
16384,256,16384,false,true,true,false,1.5347559452056885
16384,256,16384,false,true,true,false,1.5401995182037354
16384,256,16384,false,true,true,false,2.5188064575195312
16384,256,16384,false,true,true,false,2.497981548309326
16384,256,16384,false,true,true,false,1.5559029579162598
16384,256,16384,false,true,true,false,1.539250373840332
16384,256,16384,false,true,true,false,1.526977777481079
16384,256,16384,false,true,true,false,1.5314357280731201
16384,256,16384,false,true,true,false,1.5336265563964844
16384,256,16384,false,true,true,false,1.542879343032837
16384,256,16384,false,true,true,false,1.5744166374206543
16384,256,16384,false,true,true,false,1.5491909980773926
16384,256,16384,false,true,true,false,1.5348830223083496
16384,256,16384,false,true,true,false,1.531355857849121
16384,256,16384,false,true,true,false,1.527266502380371
16384,256,16384,false,true,true,false,1.5460703372955322
16384,256,16384,false,true,true,false,1.5385794639587402
16384,256,16384,false,true,true,false,1.8590734004974365
16384,256,16384,false,true,true,false,1.5331439971923828
16384,256,16384,false,true,true,false,1.5300014019012451
16384,256,16384,false,true,true,false,1.8461132049560547
16384,256,16384,false,true,true,false,1.5510704517364502
16384,256,16384,false,true,true,false,2.5361359119415283
16384,256,16384,false,true,true,false,1.5489838123321533
16384,256,16384,false,true,true,false,1.5385634899139404
16384,256,16384,false,true,true,false,1.5310702323913574
16384,256,16384,false,true,true,false,1.55267333984375
16384,256,16384,false,true,true,false,1.6907930374145508
16384,256,16384,false,true,true,false,1.852604627609253
16384,256,16384,false,true,true,false,2.0966665744781494
16384,256,16384,false,true,true,false,1.5313403606414795
16384,256,16384,false,true,true,false,1.5492782592773438
16384,256,16384,false,true,true,false,1.5326406955718994
16384,256,16384,false,true,true,false,1.5350687503814697
16384,256,16384,false,true,true,false,1.7082719802856445
16384,256,16384,false,true,true,false,1.552988052368164
16384,256,16384,false,true,true,false,1.525087594985962
16384,256,16384,false,true,true,false,1.5303494930267334
16384,256,16384,false,true,true,false,1.6818509101867676
16384,256,16384,false,true,true,true,1.5405588150024414
16384,256,16384,false,true,true,true,1.5259740352630615
16384,256,16384,false,true,true,true,2.774313449859619
16384,256,16384,false,true,true,true,1.5308418273925781
16384,256,16384,false,true,true,true,1.5408077239990234
16384,256,16384,false,true,true,true,1.559631586074829
16384,256,16384,false,true,true,true,1.5822250843048096
16384,256,16384,false,true,true,true,1.5405795574188232
16384,256,16384,false,true,true,true,1.5348501205444336
16384,256,16384,false,true,true,true,1.8568646907806396
16384,256,16384,false,true,true,true,1.5613946914672852
16384,256,16384,false,true,true,true,5.3923797607421875
16384,256,16384,false,true,true,true,1.5315093994140625
16384,256,16384,false,true,true,true,1.5410077571868896
16384,256,16384,false,true,true,true,1.5417954921722412
16384,256,16384,false,true,true,true,1.5344676971435547
16384,256,16384,false,true,true,true,1.5402240753173828
16384,256,16384,false,true,true,true,1.5333657264709473
16384,256,16384,false,true,true,true,1.5445215702056885
16384,256,16384,false,true,true,true,1.8670423030853271
16384,256,16384,false,true,true,true,1.540041208267212
16384,256,16384,false,true,true,true,1.5256469249725342
16384,256,16384,false,true,true,true,1.5372076034545898
16384,256,16384,false,true,true,true,1.537156343460083
16384,256,16384,false,true,true,true,1.5273940563201904
16384,256,16384,false,true,true,true,1.5438930988311768
16384,256,16384,false,true,true,true,1.852940559387207
16384,256,16384,false,true,true,true,1.5252881050109863
16384,256,16384,false,true,true,true,1.538120985031128
16384,256,16384,false,true,true,true,1.5426008701324463
16384,256,16384,false,true,true,true,2.5268118381500244
16384,256,16384,false,true,true,true,1.552027940750122
16384,256,16384,false,true,true,true,1.5301973819732666
16384,256,16384,false,true,true,true,1.5533432960510254
16384,256,16384,false,true,true,true,1.886420726776123
16384,256,16384,false,true,true,true,1.5509209632873535
16384,256,16384,false,true,true,true,1.5571980476379395
16384,256,16384,false,true,true,true,1.5385615825653076
16384,256,16384,false,true,true,true,1.5407037734985352
16384,256,16384,false,true,true,true,1.539865493774414
16384,256,16384,false,true,true,true,1.5338623523712158
16384,256,16384,false,true,true,true,1.5365254878997803
16384,256,16384,false,true,true,true,1.5284485816955566
16384,256,16384,false,true,true,true,1.576549768447876
16384,256,16384,false,true,true,true,1.5385236740112305
16384,256,16384,false,true,true,true,1.5260202884674072
16384,256,16384,false,true,true,true,1.5424680709838867
16384,256,16384,false,true,true,true,1.536463737487793
16384,256,16384,false,true,true,true,1.535719871520996
16384,256,16384,false,true,true,true,1.5381898880004883
16384,256,16384,false,true,true,true,1.5880296230316162
16384,256,16384,false,true,true,true,1.528257131576538
16384,256,16384,false,true,true,true,1.5239629745483398
16384,256,16384,false,true,true,true,1.5304656028747559
16384,256,16384,false,true,true,true,1.5320937633514404
16384,256,16384,true,false,false,false,1.5380196571350098
16384,256,16384,true,false,false,false,1.5393264293670654
16384,256,16384,true,false,false,false,1.545921802520752
16384,256,16384,true,false,false,false,1.5501749515533447
16384,256,16384,true,false,false,false,1.544266700744629
16384,256,16384,true,false,false,false,1.5407521724700928
16384,256,16384,true,false,false,false,1.5404994487762451
16384,256,16384,true,false,false,false,1.8590116500854492
16384,256,16384,true,false,false,false,1.5417907238006592
16384,256,16384,true,false,false,false,2.543381929397583
16384,256,16384,true,false,false,false,1.547957181930542
16384,256,16384,true,false,false,false,1.5390632152557373
16384,256,16384,true,false,false,false,2.589665412902832
16384,256,16384,true,false,false,false,1.5324270725250244
16384,256,16384,true,false,false,false,1.5266554355621338
16384,256,16384,true,false,false,false,1.5304861068725586
16384,256,16384,true,false,false,false,1.5414137840270996
16384,256,16384,true,false,false,false,1.5403156280517578
16384,256,16384,true,false,false,false,1.5437157154083252
16384,256,16384,true,false,false,false,1.5393540859222412
16384,256,16384,true,false,false,false,1.5448474884033203
16384,256,16384,true,false,false,false,2.773273229598999
16384,256,16384,true,false,false,false,1.552607536315918
16384,256,16384,true,false,false,false,1.6564521789550781
16384,256,16384,true,false,false,false,1.531775712966919
16384,256,16384,true,false,false,false,1.5355675220489502
16384,256,16384,true,false,false,false,1.8559584617614746
16384,256,16384,true,false,false,false,1.540198802947998
16384,256,16384,true,false,false,false,1.524277925491333
16384,256,16384,true,false,false,false,1.5335206985473633
16384,256,16384,true,false,false,false,1.854414701461792
16384,256,16384,true,false,false,false,1.539259672164917
16384,256,16384,true,false,false,false,1.5549650192260742
16384,256,16384,true,false,false,false,1.8781232833862305
16384,256,16384,true,false,false,false,1.5267720222473145
16384,256,16384,true,false,false,false,1.5718562602996826
16384,256,16384,true,false,false,false,1.5381453037261963
16384,256,16384,true,false,false,false,1.530472755432129
16384,256,16384,true,false,false,false,1.855501413345337
16384,256,16384,true,false,false,false,1.538496971130371
16384,256,16384,true,false,false,false,1.5309805870056152
16384,256,16384,true,false,false,false,1.5456023216247559
16384,256,16384,true,false,false,false,1.5328598022460938
16384,256,16384,true,false,false,false,1.5652036666870117
16384,256,16384,true,false,false,false,1.6123273372650146
16384,256,16384,true,false,false,false,1.5469841957092285
16384,256,16384,true,false,false,false,1.5594532489776611
16384,256,16384,true,false,false,false,1.887577772140503
16384,256,16384,true,false,false,false,1.8614463806152344
16384,256,16384,true,false,false,false,2.5092873573303223
16384,256,16384,true,false,false,false,1.533036708831787
16384,256,16384,true,false,false,false,3.859773635864258
16384,256,16384,true,false,false,false,1.5286879539489746
16384,256,16384,true,false,false,false,1.8546133041381836
16384,256,16384,true,false,false,false,1.8671412467956543
16384,256,16384,true,true,false,false,1.9234201908111572
16384,256,16384,true,true,false,false,2.51103138923645
16384,256,16384,true,true,false,false,2.546888589859009
16384,256,16384,true,true,false,false,1.5569965839385986
16384,256,16384,true,true,false,false,2.5471205711364746
16384,256,16384,true,true,false,false,1.847397804260254
16384,256,16384,true,true,false,false,1.5435130596160889
16384,256,16384,true,true,false,false,1.8572349548339844
16384,256,16384,true,true,false,false,3.623342514038086
16384,256,16384,true,true,false,false,1.5564377307891846
16384,256,16384,true,true,false,false,1.5459866523742676
16384,256,16384,true,true,false,false,1.5380079746246338
16384,256,16384,true,true,false,false,1.5355253219604492
16384,256,16384,true,true,false,false,1.5298163890838623
16384,256,16384,true,true,false,false,1.5301899909973145
16384,256,16384,true,true,false,false,1.5525808334350586
16384,256,16384,true,true,false,false,1.5452296733856201
16384,256,16384,true,true,false,false,1.532801866531372
16384,256,16384,true,true,false,false,1.5422680377960205
16384,256,16384,true,true,false,false,1.5329108238220215
16384,256,16384,true,true,false,false,1.539351224899292
16384,256,16384,true,true,false,false,1.53206467628479
16384,256,16384,true,true,false,false,1.5316448211669922
16384,256,16384,true,true,false,false,1.5410878658294678
16384,256,16384,true,true,false,false,1.5472536087036133
16384,256,16384,true,true,false,false,1.5448777675628662
16384,256,16384,true,true,false,false,2.4349889755249023
16384,256,16384,true,true,false,false,1.5616416931152344
16384,256,16384,true,true,false,false,1.5491585731506348
16384,256,16384,true,true,false,false,1.5357153415679932
16384,256,16384,true,true,false,false,1.5386202335357666
16384,256,16384,true,true,false,false,1.7114160060882568
16384,256,16384,true,true,false,false,1.8454384803771973
16384,256,16384,true,true,false,false,1.539050817489624
16384,256,16384,true,true,false,false,1.544661521911621
16384,256,16384,true,true,false,false,1.5339076519012451
16384,256,16384,true,true,false,false,1.557748794555664
16384,256,16384,true,true,false,false,1.5464801788330078
16384,256,16384,true,true,false,false,1.565706491470337
16384,256,16384,true,true,false,false,2.5488102436065674
16384,256,16384,true,true,false,false,2.5425288677215576
16384,256,16384,true,true,false,false,1.5206615924835205
16384,256,16384,true,true,false,false,1.5350875854492188
16384,256,16384,true,true,false,false,1.856431007385254
16384,256,16384,true,true,false,false,1.5377295017242432
16384,256,16384,true,true,false,false,2.5074193477630615
16384,256,16384,true,true,false,false,1.546264410018921
16384,256,16384,true,true,false,false,1.538801908493042
16384,256,16384,true,true,false,false,1.8792777061462402
16384,256,16384,true,true,false,false,1.5488345623016357
16384,256,16384,true,true,false,false,1.5312469005584717
16384,256,16384,true,true,false,false,1.538011074066162
16384,256,16384,true,true,false,false,2.5462288856506348
16384,256,16384,true,true,false,false,1.536621332168579
16384,256,16384,true,true,false,false,1.5252714157104492
16384,256,16384,true,true,true,false,1.5344266891479492
16384,256,16384,true,true,true,false,1.537102222442627
16384,256,16384,true,true,true,false,1.5381569862365723
16384,256,16384,true,true,true,false,1.5300850868225098
16384,256,16384,true,true,true,false,1.5355608463287354
16384,256,16384,true,true,true,false,2.522857666015625
16384,256,16384,true,true,true,false,1.5531344413757324
16384,256,16384,true,true,true,false,1.866546869277954
16384,256,16384,true,true,true,false,1.5605792999267578
16384,256,16384,true,true,true,false,1.52626633644104
16384,256,16384,true,true,true,false,1.5571744441986084
16384,256,16384,true,true,true,false,1.5923190116882324
16384,256,16384,true,true,true,false,1.5411851406097412
16384,256,16384,true,true,true,false,1.8789308071136475
16384,256,16384,true,true,true,false,1.5383985042572021
16384,256,16384,true,true,true,false,1.5329484939575195
16384,256,16384,true,true,true,false,1.8910527229309082
16384,256,16384,true,true,true,false,1.8762376308441162
16384,256,16384,true,true,true,false,1.5318880081176758
16384,256,16384,true,true,true,false,1.5497093200683594
16384,256,16384,true,true,true,false,1.560755729675293
16384,256,16384,true,true,true,false,1.5300791263580322
16384,256,16384,true,true,true,false,1.5452148914337158
16384,256,16384,true,true,true,false,1.5513627529144287
16384,256,16384,true,true,true,false,1.527235984802246
16384,256,16384,true,true,true,false,1.53126859664917
16384,256,16384,true,true,true,false,1.5681159496307373
16384,256,16384,true,true,true,false,1.5339395999908447
16384,256,16384,true,true,true,false,1.5483648777008057
16384,256,16384,true,true,true,false,1.5456666946411133
16384,256,16384,true,true,true,false,2.5319571495056152
16384,256,16384,true,true,true,false,1.5371360778808594
16384,256,16384,true,true,true,false,1.527867078781128
16384,256,16384,true,true,true,false,1.5335183143615723
16384,256,16384,true,true,true,false,1.8500404357910156
16384,256,16384,true,true,true,false,1.530259370803833
16384,256,16384,true,true,true,false,1.5331852436065674
16384,256,16384,true,true,true,false,1.5366849899291992
16384,256,16384,true,true,true,false,1.5436980724334717
16384,256,16384,true,true,true,false,1.542768955230713
16384,256,16384,true,true,true,false,1.5347282886505127
16384,256,16384,true,true,true,false,1.5445334911346436
16384,256,16384,true,true,true,false,1.75437593460083
16384,256,16384,true,true,true,false,1.5393927097320557
16384,256,16384,true,true,true,false,4.385366916656494
16384,256,16384,true,true,true,false,1.8577351570129395
16384,256,16384,true,true,true,false,1.5386180877685547
16384,256,16384,true,true,true,false,1.5406787395477295
16384,256,16384,true,true,true,false,1.8732829093933105
16384,256,16384,true,true,true,false,1.523998737335205
16384,256,16384,true,true,true,false,1.5518791675567627
16384,256,16384,true,true,true,false,1.5276803970336914
16384,256,16384,true,true,true,false,1.5340423583984375
16384,256,16384,true,true,true,false,1.541379451751709
16384,256,16384,true,true,true,false,1.5621833801269531
16384,256,16384,true,true,true,true,1.5283799171447754
16384,256,16384,true,true,true,true,1.5357718467712402
